"maximumDepthInMeters"	"magnification"	"minimumDepthInMeters"	"identifiedBy"	"organismQuantityType"	"scientificName"	"identificationRemarks"	"year"	"expedition"	"locationID"	"fieldNumber"	"previousIdentifications"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"identificationQualifier"	"taxonRank"	"lifeStage"
75	10	75	"iopan.pl"	"cells/l"	"Strombidium"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-277"		"Occurrence"	7.44080687830688	1	0.13439402693213634	"l"	"present"	"verified"	63	450.02	10	250	24	7.1431746031746	"Niskin bottle"	"microplankton"	"sp."	"species"	
75	10	75	"iopan.pl"	"cells/l"	"Thalassiosira"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-277"		"Occurrence"	59.526455026455	8	0.13439402693213634	"l"	"present"	"verified"	63	450.02	10	250	24	57.1453968253968	"Niskin bottle"	"microplankton"	"sp."	"species"	
75	60	75	"iopan.pl"	"cells/l"	"Thalassiosira"	"sp. cf t.pacifica"	2009	"Alkekonge2009"	"KH"	"ALK09-277"	"Thalassiosira gravida/pacifica"	"Occurrence"	146.84948799435	2	0.013619386947245918	"l"	"present"	"verified"	236	16635.11	10	250	24	140.975508474576	"Niskin bottle"	"microplankton"	"spp. gravida/pacifica"	"species"	
75	10	75	"iopan.pl"	"cells/l"	"Thalassiosira nordenskioeldii"		2009	"Alkekonge2009"	"KH"	"ALK09-277"		"Occurrence"	14.8816137566138	2	0.13439402693213634	"l"	"present"	"verified"	63	450.02	10	250	24	14.2863492063492	"Niskin bottle"	"microplankton"			
50	60	50	"iopan.pl"	"cells/l"	"Alexandrium"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-278"		"Occurrence"	72.9610087719298	4	0.05482380338933737	"l"	"present"	"verified"	190	16635.11	50	250	24	350.212842105263	"Niskin bottle"	"microplankton"	"sp."	"species"	
50	10	50	"iopan.pl"	"cells/l"	"Chaetoceros concavicornis"		2009	"Alkekonge2009"	"KH"	"ALK09-278"		"Occurrence"	22.3224206349206	15	0.6719701346606819	"l"	"present"	"verified"	63	450.02	50	250	24	107.147619047619	"Niskin bottle"	"microplankton"			
50	10	50	"iopan.pl"	"cells/l"	"Chaetoceros decipiens"		2009	"Alkekonge2009"	"KH"	"ALK09-278"		"Occurrence"	28.2750661375661	19	0.6719701346606819	"l"	"present"	"verified"	63	450.02	50	250	24	135.720317460317	"Niskin bottle"	"microplankton"			
50	10	50	"iopan.pl"	"cells/l"	"Chaetoceros furcellatus"		2009	"Alkekonge2009"	"KH"	"ALK09-278"		"Occurrence"	4.46448412698413	3	0.6719701346606819	"l"	"present"	"verified"	63	450.02	50	250	24	21.4295238095238	"Niskin bottle"	"microplankton"			
50	10	50	"iopan.pl"	"cells/l"	"Chaetoceros furcellatus"	"cyst"	2009	"Alkekonge2009"	"KH"	"ALK09-278"	"Chaetoceros furcellatus cyst"	"Occurrence"	1.48816137566138	1	0.6719701346606819	"l"	"present"	"verified"	63	450.02	50	250	24	7.1431746031746	"Niskin bottle"	"microplankton"			"cyst"
50	10	50	"iopan.pl"	"cells/l"	"Ceratoneis closterium"	"old Cylindrotheca closterium"	2009	"Alkekonge2009"	"KH"	"ALK09-278"		"Occurrence"	2.97632275132275	2	0.6719701346606819	"l"	"present"	"verified"	63	450.02	50	250	24	14.2863492063492	"Niskin bottle"	"microplankton"			
50	10	50	"iopan.pl"	"cells/l"	"Dinophysis acuminata"		2009	"Alkekonge2009"	"KH"	"ALK09-278"		"Occurrence"	4.46448412698413	3	0.6719701346606819	"l"	"present"	"verified"	63	450.02	50	250	24	21.4295238095238	"Niskin bottle"	"microplankton"			
50	10	50	"iopan.pl"	"cells/l"	"Dinophysis norvegica"		2009	"Alkekonge2009"	"KH"	"ALK09-278"		"Occurrence"	1.48816137566138	1	0.6719701346606819	"l"	"present"	"verified"	63	450.02	50	250	24	7.1431746031746	"Niskin bottle"	"microplankton"			
50	10	50	"iopan.pl"	"cells/l"	"Leegaardiella sol"		2009	"Alkekonge2009"	"KH"	"ALK09-278"		"Occurrence"	1.48816137566138	1	0.6719701346606819	"l"	"present"	"verified"	63	450.02	50	250	24	7.1431746031746	"Niskin bottle"	"microplankton"			
50	10	50	"iopan.pl"	"cells/l"	"Parafavella"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-278"		"Occurrence"	7.44080687830688	5	0.6719701346606819	"l"	"present"	"verified"	63	450.02	50	250	24	35.715873015873	"Niskin bottle"	"microplankton"	"sp."	"species"	
50	10	50	"iopan.pl"	"cells/l"	"Pronoctiluca pelagica"		2009	"Alkekonge2009"	"KH"	"ALK09-278"		"Occurrence"	5.9526455026455	4	0.6719701346606819	"l"	"present"	"verified"	63	450.02	50	250	24	28.5726984126984	"Niskin bottle"	"microplankton"			
50	60	50	"iopan.pl"	"cells/l"	"Protoperidinium bipes"		2009	"Alkekonge2009"	"KH"	"ALK09-278"		"Occurrence"	18.2402521929825	1	0.05482380338933737	"l"	"present"	"verified"	190	16635.11	50	250	24	87.5532105263158	"Niskin bottle"	"microplankton"			
50	10	50	"iopan.pl"	"cells/l"	"Protoperidinium cerasus"		2009	"Alkekonge2009"	"KH"	"ALK09-278"		"Occurrence"	4.46448412698413	3	0.6719701346606819	"l"	"present"	"verified"	63	450.02	50	250	24	21.4295238095238	"Niskin bottle"	"microplankton"			
50	10	50	"iopan.pl"	"cells/l"	"Protoperidinium pallidum"		2009	"Alkekonge2009"	"KH"	"ALK09-278"		"Occurrence"	8.92896825396825	6	0.6719701346606819	"l"	"present"	"verified"	63	450.02	50	250	24	42.8590476190476	"Niskin bottle"	"microplankton"			
50	10	50	"iopan.pl"	"cells/l"	"Protoperidinium pellucidum"		2009	"Alkekonge2009"	"KH"	"ALK09-278"		"Occurrence"	4.46448412698413	3	0.6719701346606819	"l"	"present"	"verified"	63	450.02	50	250	24	21.4295238095238	"Niskin bottle"	"microplankton"			
50	10	50	"iopan.pl"	"cells/l"	"Salpingella secata"		2009	"Alkekonge2009"	"KH"	"ALK09-278"		"Occurrence"	1.48816137566138	1	0.6719701346606819	"l"	"present"	"verified"	63	450.02	50	250	24	7.1431746031746	"Niskin bottle"	"microplankton"			
50	10	50	"iopan.pl"	"cells/l"	"Thalassiosira"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-278"		"Occurrence"	19.3460978835979	13	0.6719701346606819	"l"	"present"	"verified"	63	450.02	50	250	24	92.8612698412698	"Niskin bottle"	"microplankton"	"sp."	"species"	
50	10	50	"iopan.pl"	"cells/l"	"Thalassiosira antarctica"	"old Thalassiosira antarctica var. Borealis"	2009	"Alkekonge2009"	"KH"	"ALK09-278"		"Occurrence"	40.1803571428571	27	0.6719701346606819	"l"	"present"	"verified"	63	450.02	50	250	24	192.865714285714	"Niskin bottle"	"microplankton"			
50	10	50	"iopan.pl"	"cells/l"	"Thalassiosira hyalina"		2009	"Alkekonge2009"	"KH"	"ALK09-278"		"Occurrence"	4.46448412698413	3	0.6719701346606819	"l"	"present"	"verified"	63	450.02	50	250	24	21.4295238095238	"Niskin bottle"	"microplankton"			
50	60	50	"iopan.pl"	"cells/l"	"Thalassiosira nordenskioeldii"		2009	"Alkekonge2009"	"KH"	"ALK09-278"		"Occurrence"	36.4805043859649	2	0.05482380338933737	"l"	"present"	"verified"	190	16635.11	50	250	24	175.106421052632	"Niskin bottle"	"microplankton"			
0	10		"iopan.pl"	"cells/l"	"Alexandrium"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-279"		"Occurrence"	7.32454427083333	5	0.6826363272743434	"l"	"present"	"verified"	64	450.02	50	250	24	35.1578125	"Niskin bottle"	"microplankton"	"sp."	"species"	
0	10		"iopan.pl"	"cells/l"	"Corethron"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-279"		"Occurrence"	1.46490885416667	1	0.6826363272743434	"l"	"present"	"verified"	64	450.02	50	250	24	7.0315625	"Niskin bottle"	"microplankton"	"sp."	"species"	
0	60		"iopan.pl"	"cells/l"	"Ceratoneis closterium"	"old Cylindrotheca closterium"	2009	"Alkekonge2009"	"KH"	"ALK09-279"		"Occurrence"	22.074190552017	1	0.045301774379610346	"l"	"present"	"verified"	157	16635.11	50	250	24	105.956114649682	"Niskin bottle"	"microplankton"			
0	10		"iopan.pl"	"cells/l"	"Dictyocha speculum"		2009	"Alkekonge2009"	"KH"	"ALK09-279"		"Occurrence"	7.32454427083333	5	0.6826363272743434	"l"	"present"	"verified"	64	450.02	50	250	24	35.1578125	"Niskin bottle"	"microplankton"			
0	10		"iopan.pl"	"cells/l"	"Dinophysis acuminata"		2009	"Alkekonge2009"	"KH"	"ALK09-279"		"Occurrence"	8.789453125	6	0.6826363272743434	"l"	"present"	"verified"	64	450.02	50	250	24	42.189375	"Niskin bottle"	"microplankton"			
0	10		"iopan.pl"	"cells/l"	"Lohmanniella oviformis"		2009	"Alkekonge2009"	"KH"	"ALK09-279"		"Occurrence"	1.46490885416667	1	0.6826363272743434	"l"	"present"	"verified"	64	450.02	50	250	24	7.0315625	"Niskin bottle"	"microplankton"			
0	10		"iopan.pl"	"cells/l"	"Parafavella"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-279"		"Occurrence"	246.72149122807	50	0.2026576596595707	"l"	"present"	"verified"	19	450.02	50	250	24	1184.26315789474	"Niskin bottle"	"microplankton"	"sp."	"species"	
0	60		"iopan.pl"	"cells/l"	"Pronoctiluca pelagica"		2009	"Alkekonge2009"	"KH"	"ALK09-279"		"Occurrence"	132.445143312102	6	0.045301774379610346	"l"	"present"	"verified"	157	16635.11	50	250	24	635.736687898089	"Niskin bottle"	"microplankton"			
0	10		"iopan.pl"	"cells/l"	"Protoperidinium cerasus"		2009	"Alkekonge2009"	"KH"	"ALK09-279"		"Occurrence"	8.789453125	6	0.6826363272743434	"l"	"present"	"verified"	64	450.02	50	250	24	42.189375	"Niskin bottle"	"microplankton"			
0	10		"iopan.pl"	"cells/l"	"Protoperidinium pallidum"		2009	"Alkekonge2009"	"KH"	"ALK09-279"		"Occurrence"	27.8332682291667	19	0.6826363272743434	"l"	"present"	"verified"	64	450.02	50	250	24	133.5996875	"Niskin bottle"	"microplankton"			
0	10		"iopan.pl"	"cells/l"	"Protoperidinium pellucidum"		2009	"Alkekonge2009"	"KH"	"ALK09-279"		"Occurrence"	41.0174479166667	28	0.6826363272743434	"l"	"present"	"verified"	64	450.02	50	250	24	196.88375	"Niskin bottle"	"microplankton"			
0	10		"iopan.pl"	"cells/l"	"Strombidium"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-279"		"Occurrence"	23.4385416666667	16	0.6826363272743434	"l"	"present"	"verified"	64	450.02	50	250	24	112.505	"Niskin bottle"	"microplankton"	"sp."	"species"	
0	10		"iopan.pl"	"cells/l"	"Strombidium conicum"		2009	"Alkekonge2009"	"KH"	"ALK09-279"		"Occurrence"	1.46490885416667	1	0.6826363272743434	"l"	"present"	"verified"	64	450.02	50	250	24	7.0315625	"Niskin bottle"	"microplankton"			
0	10		"iopan.pl"	"cells/l"	"Thalassiosira"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-279"		"Occurrence"	14.6490885416667	10	0.6826363272743434	"l"	"present"	"verified"	64	450.02	50	250	24	70.315625	"Niskin bottle"	"microplankton"	"sp."	"species"	
0	10		"iopan.pl"	"cells/l"	"Thalassiosira antarctica"	"old Thalassiosira antarctica var. Borealis"	2009	"Alkekonge2009"	"KH"	"ALK09-279"		"Occurrence"	7.32454427083333	5	0.6826363272743434	"l"	"present"	"verified"	64	450.02	50	250	24	35.1578125	"Niskin bottle"	"microplankton"			
100	60	100	"iopan.pl"	"cells/l"	"Dinobryon"	"cyst"	2009	"Alkekonge2009"	"HG-IV"	"ALK09-289"	"Dinobryon spp. cyst"	"Occurrence"	1874.3785915493	2	0.0010670202962288797	"l"	"present"	"verified"	355	16635.11	50	1000	1	93.7189295774648	"Niskin bottle"	"phytoplankton"	"spp."	"species"	"cyst"
100	60	100	"iopan.pl"	"cells/l"	"Coccolithales"	"Non det."	2009	"Alkekonge2009"	"HG-IV"	"ALK09-289"	"Coccolithales  Non det."	"Occurrence"	9371.89295774648	10	0.0010670202962288797	"l"	"present"	"verified"	355	16635.11	50	1000	1	468.594647887324	"Niskin bottle"	"phytoplankton"	"indet."		
100	60	100	"iopan.pl"	"cells/l"	"Coccolithus pelagicus"		2009	"Alkekonge2009"	"HG-IV"	"ALK09-289"		"Occurrence"	1874.3785915493	2	0.0010670202962288797	"l"	"present"	"verified"	355	16635.11	50	1000	1	93.7189295774648	"Niskin bottle"	"phytoplankton"			
100	60	100	"iopan.pl"	"cells/l"	"Cryptomonas"	"sp."	2009	"Alkekonge2009"	"HG-IV"	"ALK09-289"		"Occurrence"	1874.3785915493	2	0.0010670202962288797	"l"	"present"	"verified"	355	16635.11	50	1000	1	93.7189295774648	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
100	60	100	"iopan.pl"	"cells/l"	"Chaetoceros furcellatus"	"cyst"	2009	"Alkekonge2009"	"HG-IV"	"ALK09-289"	"Chaetoceros furcellatus cyst"	"Occurrence"	937.189295774648	1	0.0010670202962288797	"l"	"present"	"verified"	355	16635.11	50	1000	1	46.8594647887324	"Niskin bottle"	"phytoplankton"			"cyst"
100	60	100	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	"7-10um"	2009	"Alkekonge2009"	"HG-IV"	"ALK09-289"	"Flagellatae"	"Occurrence"	937.189295774648	1	0.0010670202962288797	"l"	"present"	"verified"	355	16635.11	50	1000	1	46.8594647887324	"Niskin bottle"	"phytoplankton"			
100	60	100	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. 10-20um"	2009	"Alkekonge2009"	"HG-IV"	"ALK09-289"	"Gymnodinium sp. 10-20um"	"Occurrence"	1874.3785915493	2	0.0010670202962288797	"l"	"present"	"verified"	355	16635.11	50	1000	1	93.7189295774648	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
100	60	100	"iopan.pl"	"cells/l"	"Monosiga marina"		2009	"Alkekonge2009"	"HG-IV"	"ALK09-289"		"Occurrence"	937.189295774648	1	0.0010670202962288797	"l"	"present"	"verified"	355	16635.11	50	1000	1	46.8594647887324	"Niskin bottle"	"phytoplankton"			
100	60	100	"iopan.pl"	"cells/l"	"Phaeocystis"	"sp."	2009	"Alkekonge2009"	"HG-IV"	"ALK09-289"		"Occurrence"	7497.51436619718	8	0.0010670202962288797	"l"	"present"	"verified"	355	16635.11	50	1000	1	374.875718309859	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
100	60	100	"iopan.pl"	"cells/l"	"Bacillariophyceae"	"<10um"	2009	"Alkekonge2009"	"HG-IV"	"ALK09-289"	"Pennate"	"Occurrence"	1874.3785915493	2	0.0010670202962288797	"l"	"present"	"verified"	355	16635.11	50	1000	1	93.7189295774648	"Niskin bottle"	"phytoplankton"	"indet."		
50	60	50	"iopan.pl"	"cells/l"	"Alexandrium"	"sp."	2009	"Alkekonge2009"	"HG-IV"	"ALK09-292"		"Occurrence"	5066.53096446701	3	0.0005921211221326459	"l"	"present"	"verified"	197	16635.11	50	1000	1	253.32654822335	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
50	60	50	"iopan.pl"	"cells/l"	"Coccolithus pelagicus"		2009	"Alkekonge2009"	"HG-IV"	"ALK09-292"		"Occurrence"	15199.592893401	9	0.0005921211221326459	"l"	"present"	"verified"	197	16635.11	50	1000	1	759.979644670051	"Niskin bottle"	"phytoplankton"			
50	60	50	"iopan.pl"	"cells/l"	"Emiliania huxleyi"		2009	"Alkekonge2009"	"HG-IV"	"ALK09-292"		"Occurrence"	25332.654822335	15	0.0005921211221326459	"l"	"present"	"verified"	197	16635.11	50	1000	1	1266.63274111675	"Niskin bottle"	"phytoplankton"			
50	60	50	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf g.arcticum"	2009	"Alkekonge2009"	"HG-IV"	"ALK09-292"		"Occurrence"	3377.68730964467	2	0.0005921211221326459	"l"	"present"	"verified"	197	16635.11	50	1000	1	168.884365482234	"Niskin bottle"	"phytoplankton"	"sp. cf. G. arcticum"	"species"	
50	60	50	"iopan.pl"	"cells/l"	"Gymnodinium galeatum"		2009	"Alkekonge2009"	"HG-IV"	"ALK09-292"		"Occurrence"	1688.84365482233	1	0.0005921211221326459	"l"	"present"	"verified"	197	16635.11	50	1000	1	84.4421827411168	"Niskin bottle"	"phytoplankton"			
50	10	50	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. 5-10um"	2009	"Alkekonge2009"	"HG-IV"	"ALK09-292"	"Gymnodinium sp. 5-10um"	"Occurrence"	176.478431372549	1	0.0056664148260077325	"l"	"present"	"verified"	51	450.02	50	1000	1	8.82392156862745	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
50	60	50	"iopan.pl"	"cells/l"	"Heterocapsa rotundata"		2009	"Alkekonge2009"	"HG-IV"	"ALK09-292"		"Occurrence"	5066.53096446701	3	0.0005921211221326459	"l"	"present"	"verified"	197	16635.11	50	1000	1	253.32654822335	"Niskin bottle"	"phytoplankton"			
50	10	50	"iopan.pl"	"cells/l"	"Leegaardiella sol"		2009	"Alkekonge2009"	"HG-IV"	"ALK09-292"		"Occurrence"	176.478431372549	1	0.0056664148260077325	"l"	"present"	"verified"	51	450.02	50	1000	1	8.82392156862745	"Niskin bottle"	"phytoplankton"			
50	60	50	"iopan.pl"	"cells/l"	"Mesodinium rubrum"		2009	"Alkekonge2009"	"HG-IV"	"ALK09-292"		"Occurrence"	3377.68730964467	2	0.0005921211221326459	"l"	"present"	"verified"	197	16635.11	50	1000	1	168.884365482234	"Niskin bottle"	"phytoplankton"			
50	60	50	"iopan.pl"	"cells/l"	"Phaeocystis"	"sp."	2009	"Alkekonge2009"	"HG-IV"	"ALK09-292"		"Occurrence"	81064.4954314721	48	0.0005921211221326459	"l"	"present"	"verified"	197	16635.11	50	1000	1	4053.2247715736	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
50	60	50	"iopan.pl"	"cells/l"	"Pronoctiluca pelagica"		2009	"Alkekonge2009"	"HG-IV"	"ALK09-292"		"Occurrence"	5066.53096446701	3	0.0005921211221326459	"l"	"present"	"verified"	197	16635.11	50	1000	1	253.32654822335	"Niskin bottle"	"phytoplankton"			
50	10	50	"iopan.pl"	"cells/l"	"Protoperidinium pellucidum"		2009	"Alkekonge2009"	"HG-IV"	"ALK09-292"		"Occurrence"	176.478431372549	1	0.0056664148260077325	"l"	"present"	"verified"	51	450.02	50	1000	1	8.82392156862745	"Niskin bottle"	"phytoplankton"			
50	60	50	"iopan.pl"	"cells/l"	"Protoperidinium"	"sp."	2009	"Alkekonge2009"	"HG-IV"	"ALK09-292"		"Occurrence"	8444.21827411168	5	0.0005921211221326459	"l"	"present"	"verified"	197	16635.11	50	1000	1	422.210913705584	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
50	60	50	"iopan.pl"	"cells/l"	"Pseudo-nitzschia granii"		2009	"Alkekonge2009"	"HG-IV"	"ALK09-292"		"Occurrence"	3377.68730964467	2	0.0005921211221326459	"l"	"present"	"verified"	197	16635.11	50	1000	1	168.884365482234	"Niskin bottle"	"phytoplankton"			
50	60	50	"iopan.pl"	"cells/l"	"Ptychocylis obtusa"		2009	"Alkekonge2009"	"HG-IV"	"ALK09-292"		"Occurrence"	1688.84365482233	1	0.0005921211221326459	"l"	"present"	"verified"	197	16635.11	50	1000	1	84.4421827411168	"Niskin bottle"	"phytoplankton"			
50	60	50	"iopan.pl"	"cells/l"	"Pyramimonas"	"sp."	2009	"Alkekonge2009"	"HG-IV"	"ALK09-292"		"Occurrence"	1688.84365482233	1	0.0005921211221326459	"l"	"present"	"verified"	197	16635.11	50	1000	1	84.4421827411168	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
50	10	50	"iopan.pl"	"cells/l"	"Thalassiosira nordenskioeldii"		2009	"Alkekonge2009"	"HG-IV"	"ALK09-292"		"Occurrence"	1235.34901960784	7	0.0056664148260077325	"l"	"present"	"verified"	51	450.02	50	1000	1	61.7674509803922	"Niskin bottle"	"phytoplankton"			
35	10	35	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"		2009	"Alkekonge2009"	"HG-IV"	"ALK09-295"		"Occurrence"	305.098305084746	2	0.006555264210479535	"l"	"present"	"verified"	59	450.02	50	1000	1	15.2549152542373	"Niskin bottle"	"phytoplankton"			
35	60	35	"iopan.pl"	"cells/l"	"Alexandrium"	"sp."	2009	"Alkekonge2009"	"HG-IV"	"ALK09-295"		"Occurrence"	7264.24017467249	5	0.0006883032333420097	"l"	"present"	"verified"	229	16635.11	50	1000	1	363.212008733624	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
35	10	35	"iopan.pl"	"cells/l"	"Amphidinium sphenoides"		2009	"Alkekonge2009"	"HG-IV"	"ALK09-295"		"Occurrence"	152.549152542373	1	0.006555264210479535	"l"	"present"	"verified"	59	450.02	50	1000	1	7.62745762711864	"Niskin bottle"	"phytoplankton"			
35	60	35	"iopan.pl"	"cells/l"	"Calliacantha natans"		2009	"Alkekonge2009"	"HG-IV"	"ALK09-295"		"Occurrence"	4358.54410480349	3	0.0006883032333420097	"l"	"present"	"verified"	229	16635.11	50	1000	1	217.927205240175	"Niskin bottle"	"phytoplankton"			
35	10	35	"iopan.pl"	"cells/l"	"Chaetoceros concavicornis"		2009	"Alkekonge2009"	"HG-IV"	"ALK09-295"		"Occurrence"	305.098305084746	2	0.006555264210479535	"l"	"present"	"verified"	59	450.02	50	1000	1	15.2549152542373	"Niskin bottle"	"phytoplankton"			
35	60	35	"iopan.pl"	"cells/l"	"Coccolithales"	"Non det."	2009	"Alkekonge2009"	"HG-IV"	"ALK09-295"	"Coccolithales  Non det."	"Occurrence"	94517.6704545455	50	0.0005290016116515009	"l"	"present"	"verified"	176	16635.11	50	1000	1	4725.88352272727	"Niskin bottle"	"phytoplankton"	"indet."		
35	60	35	"iopan.pl"	"cells/l"	"Coccolithus pelagicus"		2009	"Alkekonge2009"	"HG-IV"	"ALK09-295"		"Occurrence"	1452.8480349345	1	0.0006883032333420097	"l"	"present"	"verified"	229	16635.11	50	1000	1	72.6424017467249	"Niskin bottle"	"phytoplankton"			
35	60	35	"iopan.pl"	"cells/l"	"Cryptomonas"	"sp."	2009	"Alkekonge2009"	"HG-IV"	"ALK09-295"		"Occurrence"	37774.0489082969	26	0.0006883032333420097	"l"	"present"	"verified"	229	16635.11	50	1000	1	1888.70244541485	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
35	10	35	"iopan.pl"	"cells/l"	"Dictyocha speculum"		2009	"Alkekonge2009"	"HG-IV"	"ALK09-295"		"Occurrence"	305.098305084746	2	0.006555264210479535	"l"	"present"	"verified"	59	450.02	50	1000	1	15.2549152542373	"Niskin bottle"	"phytoplankton"			
35	60	35	"iopan.pl"	"cells/l"	"Dinobryon balticum"		2009	"Alkekonge2009"	"HG-IV"	"ALK09-295"		"Occurrence"	4358.54410480349	3	0.0006883032333420097	"l"	"present"	"verified"	229	16635.11	50	1000	1	217.927205240175	"Niskin bottle"	"phytoplankton"			
35	60	35	"iopan.pl"	"cells/l"	"Dinobryon faculiferum"		2009	"Alkekonge2009"	"HG-IV"	"ALK09-295"		"Occurrence"	1452.8480349345	1	0.0006883032333420097	"l"	"present"	"verified"	229	16635.11	50	1000	1	72.6424017467249	"Niskin bottle"	"phytoplankton"			
35	10	35	"iopan.pl"	"cells/l"	"Eucampia groenlandica"		2009	"Alkekonge2009"	"HG-IV"	"ALK09-295"		"Occurrence"	152.549152542373	1	0.006555264210479535	"l"	"present"	"verified"	59	450.02	50	1000	1	7.62745762711864	"Niskin bottle"	"phytoplankton"			
35	60	35	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	"3-7um"	2009	"Alkekonge2009"	"HG-IV"	"ALK09-295"	"Flagellatae"	"Occurrence"	11622.784279476	8	0.0006883032333420097	"l"	"present"	"verified"	229	16635.11	50	1000	1	581.139213973799	"Niskin bottle"	"phytoplankton"			
35	60	35	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf g.arcticum"	2009	"Alkekonge2009"	"HG-IV"	"ALK09-295"		"Occurrence"	13075.6323144105	9	0.0006883032333420097	"l"	"present"	"verified"	229	16635.11	50	1000	1	653.781615720524	"Niskin bottle"	"phytoplankton"	"sp. cf. G. arcticum"	"species"	
35	60	35	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf g.galeatum"	2009	"Alkekonge2009"	"HG-IV"	"ALK09-295"		"Occurrence"	7264.24017467249	5	0.0006883032333420097	"l"	"present"	"verified"	229	16635.11	50	1000	1	363.212008733624	"Niskin bottle"	"phytoplankton"	"sp. cf. G. galeatum"	"species"	
35	60	35	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf g.gracilentum"	2009	"Alkekonge2009"	"HG-IV"	"ALK09-295"		"Occurrence"	8717.08820960699	6	0.0006883032333420097	"l"	"present"	"verified"	229	16635.11	50	1000	1	435.854410480349	"Niskin bottle"	"phytoplankton"	"sp. cf. G. gracilentum"	"species"	
35	60	35	"iopan.pl"	"cells/l"	"Gymnodinium galeatum"		2009	"Alkekonge2009"	"HG-IV"	"ALK09-295"		"Occurrence"	4358.54410480349	3	0.0006883032333420097	"l"	"present"	"verified"	229	16635.11	50	1000	1	217.927205240175	"Niskin bottle"	"phytoplankton"			
35	60	35	"iopan.pl"	"cells/l"	"Gymnodinium simplex"		2009	"Alkekonge2009"	"HG-IV"	"ALK09-295"		"Occurrence"	5811.39213973799	4	0.0006883032333420097	"l"	"present"	"verified"	229	16635.11	50	1000	1	290.5696069869	"Niskin bottle"	"phytoplankton"			
35	60	35	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. „krasnal”"	2009	"Alkekonge2009"	"HG-IV"	"ALK09-295"		"Occurrence"	2905.696069869	2	0.0006883032333420097	"l"	"present"	"verified"	229	16635.11	50	1000	1	145.28480349345	"Niskin bottle"	"phytoplankton"	"sp. „krasnal”"	"species"	
35	10	35	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. 20-30um"	2009	"Alkekonge2009"	"HG-IV"	"ALK09-295"	"Gymnodinium sp. 20-30um"	"Occurrence"	152.549152542373	1	0.006555264210479535	"l"	"present"	"verified"	59	450.02	50	1000	1	7.62745762711864	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
35	60	35	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. 5-10um"	2009	"Alkekonge2009"	"HG-IV"	"ALK09-295"	"Gymnodinium sp. 5-10um"	"Occurrence"	7264.24017467249	5	0.0006883032333420097	"l"	"present"	"verified"	229	16635.11	50	1000	1	363.212008733624	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
