"maximumDepthInMeters"	"magnification"	"minimumDepthInMeters"	"identifiedBy"	"organismQuantityType"	"scientificName"	"year"	"expedition"	"locationID"	"fieldNumber"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"identificationQualifier"	"identificationRemarks"	"taxonRank"	"previousIdentifications"	"lifeStage"
10	40	10	"iopan.pl"	"cells/l"	"Pyramimonas"	2009	"MERCLIM-2009"	74	"MER09-01-68"	"Occurrence"	2995.85531914894	4	0.0013351779621775333	"l"	"present"	"verified"	188	7040.26	50	1000	1	149.792765957447	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
10	40	10	"iopan.pl"	"cells/l"	"Bacillariophyceae"	2009	"MERCLIM-2009"	74	"MER09-01-68"	"Occurrence"	53335.303030303	50	0.0009374653776991191	"l"	"present"	"verified"	132	7040.26	50	1000	1	2666.76515151515	"Niskin bottle"	"phytoplankton"	"indet."	"<10um"		"Pennate"	
10	40	10	"iopan.pl"	"cells/l"	"Teleaulax"	2009	"MERCLIM-2009"	74	"MER09-01-68"	"Occurrence"	9736.52978723404	13	0.0013351779621775333	"l"	"present"	"verified"	188	7040.26	50	1000	1	486.826489361702	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
10	40	10	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	2009	"MERCLIM-2009"	74	"MER09-01-68"	"Occurrence"	1497.92765957447	2	0.0013351779621775333	"l"	"present"	"verified"	188	7040.26	50	1000	1	74.8963829787234	"Niskin bottle"	"phytoplankton"		">7um"		"Monoflagellatae"	
10	40	10	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	2009	"MERCLIM-2009"	74	"MER09-01-68"	"Occurrence"	2246.8914893617	3	0.0013351779621775333	"l"	"present"	"verified"	188	7040.26	50	1000	1	112.344574468085	"Niskin bottle"	"phytoplankton"		"3-7um"		"Monoflagellatae"	
25	10	25	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"	2009	"MERCLIM-2009"	74	"MER09-01-69"	"Occurrence"	128.577142857143	1	0.0077774321141282615	"l"	"present"	"verified"	70	450.02	50	1000	1	6.42885714285714	"Niskin bottle"	"phytoplankton"					
25	60	25	"iopan.pl"	"cells/l"	"Alexandrium"	2009	"MERCLIM-2009"	74	"MER09-01-69"	"Occurrence"	2092.46666666667	1	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	104.623333333333	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
25	60	25	"iopan.pl"	"cells/l"	"Algirosphaera robusta"	2009	"MERCLIM-2009"	74	"MER09-01-69"	"Occurrence"	27202.0666666667	13	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	1360.10333333333	"Niskin bottle"	"phytoplankton"					
25	60	25	"iopan.pl"	"cells/l"	"Amphidinium sphenoides"	2009	"MERCLIM-2009"	74	"MER09-01-69"	"Occurrence"	2092.46666666667	1	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	104.623333333333	"Niskin bottle"	"phytoplankton"					
25	60	25	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	2009	"MERCLIM-2009"	74	"MER09-01-69"	"Occurrence"	29294.5333333333	14	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	1464.72666666667	"Niskin bottle"	"phytoplankton"		"3-7um"		"Biflagellatae"	
25	60	25	"iopan.pl"	"cells/l"	"Calliacantha natans"	2009	"MERCLIM-2009"	74	"MER09-01-69"	"Occurrence"	8369.86666666667	4	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	418.493333333333	"Niskin bottle"	"phytoplankton"					
25	60	25	"iopan.pl"	"cells/l"	"Chlamydomonas"	2009	"MERCLIM-2009"	74	"MER09-01-69"	"Occurrence"	2092.46666666667	1	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	104.623333333333	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
25	60	25	"iopan.pl"	"cells/l"	"Dinobryon"	2009	"MERCLIM-2009"	74	"MER09-01-69"	"Occurrence"	8369.86666666667	4	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	418.493333333333	"Niskin bottle"	"phytoplankton"	"spp."	"cyst"	"species"	"Dinobryon spp. cyst"	"cyst"
25	60	25	"iopan.pl"	"cells/l"	"Coccolithales"	2009	"MERCLIM-2009"	74	"MER09-01-69"	"Occurrence"	71143.8666666667	34	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	3557.19333333333	"Niskin bottle"	"phytoplankton"	"indet."	"Non det."		"Coccolithales  Non det."	
25	60	25	"iopan.pl"	"cells/l"	"Cryptomonas"	2009	"MERCLIM-2009"	74	"MER09-01-69"	"Occurrence"	50219.2	24	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	2510.96	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
25	10	25	"iopan.pl"	"cells/l"	"Didinium"	2009	"MERCLIM-2009"	74	"MER09-01-69"	"Occurrence"	642.885714285714	5	0.0077774321141282615	"l"	"present"	"verified"	70	450.02	50	1000	1	32.1442857142857	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
25	10	25	"iopan.pl"	"cells/l"	"Dinophysis norvegica"	2009	"MERCLIM-2009"	74	"MER09-01-69"	"Occurrence"	128.577142857143	1	0.0077774321141282615	"l"	"present"	"verified"	70	450.02	50	1000	1	6.42885714285714	"Niskin bottle"	"phytoplankton"					
25	60	25	"iopan.pl"	"cells/l"	"Dinophysis"	2009	"MERCLIM-2009"	74	"MER09-01-69"	"Occurrence"	2092.46666666667	1	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	104.623333333333	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"	"Dinophysis  sp."	
25	60	25	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	2009	"MERCLIM-2009"	74	"MER09-01-69"	"Occurrence"	2092.46666666667	1	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	104.623333333333	"Niskin bottle"	"phytoplankton"		">7um"		"Flagellatae"	
25	60	25	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	2009	"MERCLIM-2009"	74	"MER09-01-69"	"Occurrence"	73236.3333333333	35	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	3661.81666666667	"Niskin bottle"	"phytoplankton"		"3-7um"		"Flagellatae"	
25	60	25	"iopan.pl"	"cells/l"	"Fragilariopsis cylindrus"	2009	"MERCLIM-2009"	74	"MER09-01-69"	"Occurrence"	4184.93333333333	2	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	209.246666666667	"Niskin bottle"	"phytoplankton"					
25	60	25	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	74	"MER09-01-69"	"Occurrence"	31387	15	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	1569.35	"Niskin bottle"	"phytoplankton"	"sp. cf. G. arcticum"	"sp. cf g.arcticum"	"species"		
25	60	25	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	74	"MER09-01-69"	"Occurrence"	48126.7333333333	23	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	2406.33666666667	"Niskin bottle"	"phytoplankton"	"sp. cf. G. gracilentum"	"sp. cf g.gracilentum"	"species"		
25	60	25	"iopan.pl"	"cells/l"	"Gymnodinium galeatum"	2009	"MERCLIM-2009"	74	"MER09-01-69"	"Occurrence"	4184.93333333333	2	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	209.246666666667	"Niskin bottle"	"phytoplankton"					
25	60	25	"iopan.pl"	"cells/l"	"Gymnodinium simplex"	2009	"MERCLIM-2009"	74	"MER09-01-69"	"Occurrence"	4184.93333333333	2	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	209.246666666667	"Niskin bottle"	"phytoplankton"					
25	10	25	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	74	"MER09-01-69"	"Occurrence"	385.731428571429	3	0.0077774321141282615	"l"	"present"	"verified"	70	450.02	50	1000	1	19.2865714285714	"Niskin bottle"	"phytoplankton"	"sp."	"sp. 10-20um"	"species"	"Gymnodinium sp. 10-20um"	
25	60	25	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	74	"MER09-01-69"	"Occurrence"	6277.4	3	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	313.87	"Niskin bottle"	"phytoplankton"	"sp."	"sp. 5-10um"	"species"	"Gymnodinium sp. 5-10um"	
25	60	25	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	74	"MER09-01-69"	"Occurrence"	52311.6666666667	25	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	2615.58333333333	"Niskin bottle"	"phytoplankton"	"sp. „z dupką”"	"sp. „z dupką”"	"species"		
25	60	25	"iopan.pl"	"cells/l"	"Heterocapsa rotundata"	2009	"MERCLIM-2009"	74	"MER09-01-69"	"Occurrence"	20924.6666666667	10	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	1046.23333333333	"Niskin bottle"	"phytoplankton"					
25	10	25	"iopan.pl"	"cells/l"	"Leegaardiella sol"	2009	"MERCLIM-2009"	74	"MER09-01-69"	"Occurrence"	257.154285714286	2	0.0077774321141282615	"l"	"present"	"verified"	70	450.02	50	1000	1	12.8577142857143	"Niskin bottle"	"phytoplankton"					
25	60	25	"iopan.pl"	"cells/l"	"Leucocryptos marina"	2009	"MERCLIM-2009"	74	"MER09-01-69"	"Occurrence"	4184.93333333333	2	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	209.246666666667	"Niskin bottle"	"phytoplankton"					
25	10	25	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"	2009	"MERCLIM-2009"	74	"MER09-01-69"	"Occurrence"	128.577142857143	1	0.0077774321141282615	"l"	"present"	"verified"	70	450.02	50	1000	1	6.42885714285714	"Niskin bottle"	"phytoplankton"					
25	10	25	"iopan.pl"	"cells/l"	"Mesodinium rubrum"	2009	"MERCLIM-2009"	74	"MER09-01-69"	"Occurrence"	771.462857142857	6	0.0077774321141282615	"l"	"present"	"verified"	70	450.02	50	1000	1	38.5731428571429	"Niskin bottle"	"phytoplankton"					
25	60	25	"iopan.pl"	"cells/l"	"Pachysphaera"	2009	"MERCLIM-2009"	74	"MER09-01-69"	"Occurrence"	8369.86666666667	4	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	418.493333333333	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
25	60	25	"iopan.pl"	"cells/l"	"Phaeocystis"	2009	"MERCLIM-2009"	74	"MER09-01-69"	"Occurrence"	46034.2666666667	22	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	2301.71333333333	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
25	60	25	"iopan.pl"	"cells/l"	"Prorocentrum"	2009	"MERCLIM-2009"	74	"MER09-01-69"	"Occurrence"	8369.86666666667	4	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	418.493333333333	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
25	60	25	"iopan.pl"	"cells/l"	"Pseudo-nitzschia delicatissima"	2009	"MERCLIM-2009"	74	"MER09-01-69"	"Occurrence"	4184.93333333333	2	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	209.246666666667	"Niskin bottle"	"phytoplankton"					
25	60	25	"iopan.pl"	"cells/l"	"Pseudo-nitzschia granii"	2009	"MERCLIM-2009"	74	"MER09-01-69"	"Occurrence"	6277.4	3	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	313.87	"Niskin bottle"	"phytoplankton"					
25	60	25	"iopan.pl"	"cells/l"	"Pyramimonas"	2009	"MERCLIM-2009"	74	"MER09-01-69"	"Occurrence"	20924.6666666667	10	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	1046.23333333333	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
25	60	25	"iopan.pl"	"cells/l"	"Bacillariophyceae"	2009	"MERCLIM-2009"	74	"MER09-01-69"	"Occurrence"	64866.4666666667	31	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	3243.32333333333	"Niskin bottle"	"phytoplankton"	"indet."	"<10um"		"Pennate"	
25	10	25	"iopan.pl"	"cells/l"	"Strombidium"	2009	"MERCLIM-2009"	74	"MER09-01-69"	"Occurrence"	257.154285714286	2	0.0077774321141282615	"l"	"present"	"verified"	70	450.02	50	1000	1	12.8577142857143	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
25	60	25	"iopan.pl"	"cells/l"	"Thalassiosira"	2009	"MERCLIM-2009"	74	"MER09-01-69"	"Occurrence"	6277.4	3	0.0004779048650715264	"l"	"present"	"verified"	159	16635.11	50	1000	1	313.87	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
50	40	50	"iopan.pl"	"cells/l"	"Alexandrium"	2009	"MERCLIM-2009"	74	"MER09-01-70"	"Occurrence"	259.788191881919	1	0.0038492896569160794	"l"	"present"	"verified"	542	7040.26	50	1000	1	12.9894095940959	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
50	40	50	"iopan.pl"	"cells/l"	"Algirosphaera robusta"	2009	"MERCLIM-2009"	74	"MER09-01-70"	"Occurrence"	1039.15276752768	4	0.0038492896569160794	"l"	"present"	"verified"	542	7040.26	50	1000	1	51.9576383763838	"Niskin bottle"	"phytoplankton"					
50	10	50	"iopan.pl"	"cells/l"	"Amphidinium crassum"	2009	"MERCLIM-2009"	74	"MER09-01-70"	"Occurrence"	59.605298013245	1	0.01677703213190525	"l"	"present"	"verified"	151	450.02	50	1000	1	2.98026490066225	"Niskin bottle"	"phytoplankton"					
50	40	50	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	2009	"MERCLIM-2009"	74	"MER09-01-70"	"Occurrence"	259.788191881919	1	0.0038492896569160794	"l"	"present"	"verified"	542	7040.26	50	1000	1	12.9894095940959	"Niskin bottle"	"phytoplankton"		"~3um"		"Biflagellatae"	
50	40	50	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	2009	"MERCLIM-2009"	74	"MER09-01-70"	"Occurrence"	3377.24649446494	13	0.0038492896569160794	"l"	"present"	"verified"	542	7040.26	50	1000	1	168.862324723247	"Niskin bottle"	"phytoplankton"		"3-7um"		"Biflagellatae"	
50	40	50	"iopan.pl"	"cells/l"	"Dinobryon"	2009	"MERCLIM-2009"	74	"MER09-01-70"	"Occurrence"	779.364575645756	3	0.0038492896569160794	"l"	"present"	"verified"	542	7040.26	50	1000	1	38.9682287822878	"Niskin bottle"	"phytoplankton"	"spp."	"cyst"	"species"	"Dinobryon spp. cyst"	"cyst"
50	40	50	"iopan.pl"	"cells/l"	"Cryptomonas"	2009	"MERCLIM-2009"	74	"MER09-01-70"	"Occurrence"	3377.24649446494	13	0.0038492896569160794	"l"	"present"	"verified"	542	7040.26	50	1000	1	168.862324723247	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
50	40	50	"iopan.pl"	"cells/l"	"Ceratoneis closterium"	2009	"MERCLIM-2009"	74	"MER09-01-70"	"Occurrence"	259.788191881919	1	0.0038492896569160794	"l"	"present"	"verified"	542	7040.26	50	1000	1	12.9894095940959	"Niskin bottle"	"phytoplankton"		"old Cylindrotheca closterium"			
50	40	50	"iopan.pl"	"cells/l"	"Euglena"	2009	"MERCLIM-2009"	74	"MER09-01-70"	"Occurrence"	259.788191881919	1	0.0038492896569160794	"l"	"present"	"verified"	542	7040.26	50	1000	1	12.9894095940959	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
50	40	50	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	2009	"MERCLIM-2009"	74	"MER09-01-70"	"Occurrence"	779.364575645756	3	0.0038492896569160794	"l"	"present"	"verified"	542	7040.26	50	1000	1	38.9682287822878	"Niskin bottle"	"phytoplankton"		"3-7um"		"Flagellatae"	
50	40	50	"iopan.pl"	"cells/l"	"Fragilariopsis oceanica"	2009	"MERCLIM-2009"	74	"MER09-01-70"	"Occurrence"	1298.94095940959	5	0.0038492896569160794	"l"	"present"	"verified"	542	7040.26	50	1000	1	64.9470479704797	"Niskin bottle"	"phytoplankton"					
50	40	50	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	74	"MER09-01-70"	"Occurrence"	1558.72915129151	6	0.0038492896569160794	"l"	"present"	"verified"	542	7040.26	50	1000	1	77.9364575645757	"Niskin bottle"	"phytoplankton"	"sp. cf. G. arcticum"	"sp. cf g.arcticum"	"species"		
50	40	50	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	74	"MER09-01-70"	"Occurrence"	3117.45830258303	12	0.0038492896569160794	"l"	"present"	"verified"	542	7040.26	50	1000	1	155.872915129151	"Niskin bottle"	"phytoplankton"	"sp. cf. G. gracilentum"	"sp. cf g.gracilentum"	"species"		
50	40	50	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	74	"MER09-01-70"	"Occurrence"	259.788191881919	1	0.0038492896569160794	"l"	"present"	"verified"	542	7040.26	50	1000	1	12.9894095940959	"Niskin bottle"	"phytoplankton"	"sp. cf. G. wulffii"	"sp. cf g.wulffii"	"species"		
50	40	50	"iopan.pl"	"cells/l"	"Gymnodinium galeatum"	2009	"MERCLIM-2009"	74	"MER09-01-70"	"Occurrence"	1818.51734317343	7	0.0038492896569160794	"l"	"present"	"verified"	542	7040.26	50	1000	1	90.9258671586716	"Niskin bottle"	"phytoplankton"					
50	40	50	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	74	"MER09-01-70"	"Occurrence"	1298.94095940959	5	0.0038492896569160794	"l"	"present"	"verified"	542	7040.26	50	1000	1	64.9470479704797	"Niskin bottle"	"phytoplankton"	"sp. „krasnal”"	"sp. „krasnal”"	"species"		
50	40	50	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	74	"MER09-01-70"	"Occurrence"	519.576383763838	2	0.0038492896569160794	"l"	"present"	"verified"	542	7040.26	50	1000	1	25.9788191881919	"Niskin bottle"	"phytoplankton"	"sp."	"sp. 10-20um"	"species"	"Gymnodinium sp. 10-20um"	
50	40	50	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	74	"MER09-01-70"	"Occurrence"	3637.03468634686	14	0.0038492896569160794	"l"	"present"	"verified"	542	7040.26	50	1000	1	181.851734317343	"Niskin bottle"	"phytoplankton"	"sp. „z dupką”"	"sp. „z dupką”"	"species"		
50	40	50	"iopan.pl"	"cells/l"	"Heterocapsa rotundata"	2009	"MERCLIM-2009"	74	"MER09-01-70"	"Occurrence"	1298.94095940959	5	0.0038492896569160794	"l"	"present"	"verified"	542	7040.26	50	1000	1	64.9470479704797	"Niskin bottle"	"phytoplankton"					
50	40	50	"iopan.pl"	"cells/l"	"Leegaardiella sol"	2009	"MERCLIM-2009"	74	"MER09-01-70"	"Occurrence"	259.788191881919	1	0.0038492896569160794	"l"	"present"	"verified"	542	7040.26	50	1000	1	12.9894095940959	"Niskin bottle"	"phytoplankton"					
50	10	50	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"	2009	"MERCLIM-2009"	74	"MER09-01-70"	"Occurrence"	238.42119205298	4	0.01677703213190525	"l"	"present"	"verified"	151	450.02	50	1000	1	11.921059602649	"Niskin bottle"	"phytoplankton"					
50	40	50	"iopan.pl"	"cells/l"	"Mamiella"	2009	"MERCLIM-2009"	74	"MER09-01-70"	"Occurrence"	259.788191881919	1	0.0038492896569160794	"l"	"present"	"verified"	542	7040.26	50	1000	1	12.9894095940959	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"	"Mamiella  sp."	
50	40	50	"iopan.pl"	"cells/l"	"Monosiga marina"	2009	"MERCLIM-2009"	74	"MER09-01-70"	"Occurrence"	259.788191881919	1	0.0038492896569160794	"l"	"present"	"verified"	542	7040.26	50	1000	1	12.9894095940959	"Niskin bottle"	"phytoplankton"					
50	40	50	"iopan.pl"	"cells/l"	"Mesodinium rubrum"	2009	"MERCLIM-2009"	74	"MER09-01-70"	"Occurrence"	1039.15276752768	4	0.0038492896569160794	"l"	"present"	"verified"	542	7040.26	50	1000	1	51.9576383763838	"Niskin bottle"	"phytoplankton"					
50	40	50	"iopan.pl"	"cells/l"	"Pronoctiluca pelagica"	2009	"MERCLIM-2009"	74	"MER09-01-70"	"Occurrence"	259.788191881919	1	0.0038492896569160794	"l"	"present"	"verified"	542	7040.26	50	1000	1	12.9894095940959	"Niskin bottle"	"phytoplankton"					
50	40	50	"iopan.pl"	"cells/l"	"Prorocentrum"	2009	"MERCLIM-2009"	74	"MER09-01-70"	"Occurrence"	1298.94095940959	5	0.0038492896569160794	"l"	"present"	"verified"	542	7040.26	50	1000	1	64.9470479704797	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
50	40	50	"iopan.pl"	"cells/l"	"Pyramimonas"	2009	"MERCLIM-2009"	74	"MER09-01-70"	"Occurrence"	259.788191881919	1	0.0038492896569160794	"l"	"present"	"verified"	542	7040.26	50	1000	1	12.9894095940959	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
50	40	50	"iopan.pl"	"cells/l"	"Bacillariophyceae"	2009	"MERCLIM-2009"	74	"MER09-01-70"	"Occurrence"	519.576383763838	2	0.0038492896569160794	"l"	"present"	"verified"	542	7040.26	50	1000	1	25.9788191881919	"Niskin bottle"	"phytoplankton"	"indet."	"<10um"		"Pennate"	
50	10	50	"iopan.pl"	"cells/l"	"Strombidium"	2009	"MERCLIM-2009"	74	"MER09-01-70"	"Occurrence"	59.605298013245	1	0.01677703213190525	"l"	"present"	"verified"	151	450.02	50	1000	1	2.98026490066225	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
50	40	50	"iopan.pl"	"cells/l"	"Teleaulax"	2009	"MERCLIM-2009"	74	"MER09-01-70"	"Occurrence"	1558.72915129151	6	0.0038492896569160794	"l"	"present"	"verified"	542	7040.26	50	1000	1	77.9364575645757	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
50	40	50	"iopan.pl"	"cells/l"	"Thalassiosira"	2009	"MERCLIM-2009"	74	"MER09-01-70"	"Occurrence"	3117.45830258303	12	0.0038492896569160794	"l"	"present"	"verified"	542	7040.26	50	1000	1	155.872915129151	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
50	40	50	"iopan.pl"	"cells/l"	"Torodinium robustum"	2009	"MERCLIM-2009"	74	"MER09-01-70"	"Occurrence"	779.364575645756	3	0.0038492896569160794	"l"	"present"	"verified"	542	7040.26	50	1000	1	38.9682287822878	"Niskin bottle"	"phytoplankton"					
50	40	50	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	2009	"MERCLIM-2009"	74	"MER09-01-70"	"Occurrence"	259.788191881919	1	0.0038492896569160794	"l"	"present"	"verified"	542	7040.26	50	1000	1	12.9894095940959	"Niskin bottle"	"phytoplankton"		">7um"		"Monoflagellatae"	
50	40	50	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	2009	"MERCLIM-2009"	74	"MER09-01-70"	"Occurrence"	1818.51734317343	7	0.0038492896569160794	"l"	"present"	"verified"	542	7040.26	50	1000	1	90.9258671586716	"Niskin bottle"	"phytoplankton"		"3-7um"		"Monoflagellatae"	
100	60	100	"iopan.pl"	"cells/l"	"Algirosphaera robusta"	2009	"MERCLIM-2009"	74	"MER09-01-71"	"Occurrence"	2690.31428571429	3	0.0011151113518335616	"l"	"present"	"verified"	371	16635.11	50	1000	1	134.515714285714	"Niskin bottle"	"phytoplankton"					
100	60	100	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	2009	"MERCLIM-2009"	74	"MER09-01-71"	"Occurrence"	4483.85714285714	5	0.0011151113518335616	"l"	"present"	"verified"	371	16635.11	50	1000	1	224.192857142857	"Niskin bottle"	"phytoplankton"		"3-7um"		"Biflagellatae"	
100	60	100	"iopan.pl"	"cells/l"	"Chlamydomonas"	2009	"MERCLIM-2009"	74	"MER09-01-71"	"Occurrence"	896.771428571429	1	0.0011151113518335616	"l"	"present"	"verified"	371	16635.11	50	1000	1	44.8385714285714	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
100	60	100	"iopan.pl"	"cells/l"	"Coccolithales"	2009	"MERCLIM-2009"	74	"MER09-01-71"	"Occurrence"	4483.85714285714	5	0.0011151113518335616	"l"	"present"	"verified"	371	16635.11	50	1000	1	224.192857142857	"Niskin bottle"	"phytoplankton"	"indet."	"Non det."		"Coccolithales  Non det."	
100	60	100	"iopan.pl"	"cells/l"	"Cryptomonas"	2009	"MERCLIM-2009"	74	"MER09-01-71"	"Occurrence"	2690.31428571429	3	0.0011151113518335616	"l"	"present"	"verified"	371	16635.11	50	1000	1	134.515714285714	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
100	60	100	"iopan.pl"	"cells/l"	"Ceratoneis closterium"	2009	"MERCLIM-2009"	74	"MER09-01-71"	"Occurrence"	896.771428571429	1	0.0011151113518335616	"l"	"present"	"verified"	371	16635.11	50	1000	1	44.8385714285714	"Niskin bottle"	"phytoplankton"		"old Cylindrotheca closterium"			
100	60	100	"iopan.pl"	"cells/l"	"Dinophyceae"	2009	"MERCLIM-2009"	74	"MER09-01-71"	"Occurrence"	1793.54285714286	2	0.0011151113518335616	"l"	"present"	"verified"	371	16635.11	50	1000	1	89.6771428571429	"Niskin bottle"	"phytoplankton"	"indet."	"Non det."		"Dinoflagellatae"	
100	60	100	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	2009	"MERCLIM-2009"	74	"MER09-01-71"	"Occurrence"	896.771428571429	1	0.0011151113518335616	"l"	"present"	"verified"	371	16635.11	50	1000	1	44.8385714285714	"Niskin bottle"	"phytoplankton"		">7um"		"Flagellatae"	
100	60	100	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	2009	"MERCLIM-2009"	74	"MER09-01-71"	"Occurrence"	24212.8285714286	27	0.0011151113518335616	"l"	"present"	"verified"	371	16635.11	50	1000	1	1210.64142857143	"Niskin bottle"	"phytoplankton"		"3-7um"		"Flagellatae"	
