"maximumDepthInMeters"	"identifiedBy"	"organismQuantityType"	"scientificName"	"year"	"expedition"	"locationID"	"fieldNumber"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"occurrenceRemarks"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"minimumDepthInMeters"	"identificationQualifier"	"previousIdentifications"	"verbatimTaxon"	"taxonRank"	"organismRemarks"	"magnification"
15	"iopan.pl"	"cells/l"	"Didinium gargantua"	2011	"MOSJ2011"	"KB1"	"MOSJ11-122"	"Occurrence"	207.490322580645	3	0.014458505643481235	"l"	"present"		"verified"	93	321.61	50	1000	1	10.3745161290323	"Niskin bottle"	"phytoplankton"	15						
15	"iopan.pl"	"cells/l"	"Protoperidinium brevipes"	2011	"MOSJ2011"	"KB1"	"MOSJ11-122"	"Occurrence"	138.32688172043	2	0.014458505643481235	"l"	"present"		"verified"	93	321.61	50	1000	1	6.91634408602151	"Niskin bottle"	"phytoplankton"	15						
15	"iopan.pl"	"cells/l"	"Gymnodinium galeatum"	2011	"MOSJ2011"	"KB1"	"MOSJ11-122"	"Occurrence"	26934.5388888889	22	0.0008167951228255665	"l"	"present"		"verified"	72	4407.47	50	1000	1	1346.72694444444	"Niskin bottle"	"phytoplankton"	15						
15	"iopan.pl"	"cells/l"	"Cryptophyceae"	2011	"MOSJ2011"	"KB1"	"MOSJ11-122"	"Occurrence"	19588.7555555556	16	0.0008167951228255665	"l"	"present"	"Non det."	"verified"	72	4407.47	50	1000	1	979.437777777778	"Niskin bottle"	"phytoplankton"	15						
15	"iopan.pl"	"cells/l"	"Pyramimonas"	2011	"MOSJ2011"	"KB1"	"MOSJ11-122"	"Occurrence"	12242.9722222222	10	0.0008167951228255665	"l"	"present"	"sp."	"verified"	72	4407.47	50	1000	1	612.148611111111	"Niskin bottle"	"phytoplankton"	15						
15	"iopan.pl"	"cells/l"	"Gymnodinium"	2011	"MOSJ2011"	"KB1"	"MOSJ11-122"	"Occurrence"	20813.0527777778	17	0.0008167951228255665	"l"	"present"	"sp. 5-10um"	"verified"	72	4407.47	50	1000	1	1040.65263888889	"Niskin bottle"	"phytoplankton"	15						
15	"iopan.pl"	"cells/l"	"Gymnodinium"	2011	"MOSJ2011"	"KB1"	"MOSJ11-122"	"Occurrence"	14691.5666666667	12	0.0008167951228255665	"l"	"present"	"sp. 10-20um"	"verified"	72	4407.47	50	1000	1	734.578333333333	"Niskin bottle"	"phytoplankton"	15						
15	"iopan.pl"	"cells/l"	"Gymnodinium gracilentum"	2011	"MOSJ2011"	"KB1"	"MOSJ11-122"	"Occurrence"	15915.8638888889	13	0.0008167951228255665	"l"	"present"		"verified"	72	4407.47	50	1000	1	795.793194444445	"Niskin bottle"	"phytoplankton"	15						
15	"iopan.pl"	"cells/l"	"Lennoxia faveolata"	2011	"MOSJ2011"	"KB1"	"MOSJ11-122"	"Occurrence"	8570.08055555555	7	0.0008167951228255665	"l"	"present"		"verified"	72	4407.47	50	1000	1	428.504027777778	"Niskin bottle"	"phytoplankton"	15						
15	"iopan.pl"	"cells/l"	"Pseudo-nitzschia granii"	2011	"MOSJ2011"	"KB1"	"MOSJ11-122"	"Occurrence"	2448.59444444444	2	0.0008167951228255665	"l"	"present"		"verified"	72	4407.47	50	1000	1	122.429722222222	"Niskin bottle"	"phytoplankton"	15						
15	"iopan.pl"	"cells/l"	"Eukaryota"	2011	"MOSJ2011"	"KB1"	"MOSJ11-122"	"Occurrence"	8570.08055555555	7	0.0008167951228255665	"l"	"present"	"3-7um"	"verified"	72	4407.47	50	1000	1	428.504027777778	"Niskin bottle"	"phytoplankton"	15	"incertae sedis"		"Monoflagellatae"		"flagellate"	
15	"iopan.pl"	"cells/l"	"Eukaryota"	2011	"MOSJ2011"	"KB1"	"MOSJ11-122"	"Occurrence"	6121.48611111111	5	0.0008167951228255665	"l"	"present"	"3-7um"	"verified"	72	4407.47	50	1000	1	306.074305555556	"Niskin bottle"	"phytoplankton"	15	"incertae sedis"		"Biflagellatae"		"flagellate"	
15	"iopan.pl"	"cells/l"	"Katodinium glaucum"	2011	"MOSJ2011"	"KB1"	"MOSJ11-122"	"Occurrence"	4897.18888888889	4	0.0008167951228255665	"l"	"present"		"verified"	72	4407.47	50	1000	1	244.859444444444	"Niskin bottle"	"phytoplankton"	15						
15	"iopan.pl"	"cells/l"	"Dinobryon faculiferum"	2011	"MOSJ2011"	"KB1"	"MOSJ11-122"	"Occurrence"	2448.59444444444	2	0.0008167951228255665	"l"	"present"		"verified"	72	4407.47	50	1000	1	122.429722222222	"Niskin bottle"	"phytoplankton"	15						
15	"iopan.pl"	"cells/l"	"Algirosphaera"	2011	"MOSJ2011"	"KB1"	"MOSJ11-122"	"Occurrence"	8570.08055555555	7	0.0008167951228255665	"l"	"present"	"sp."	"verified"	72	4407.47	50	1000	1	428.504027777778	"Niskin bottle"	"phytoplankton"	15						
15	"iopan.pl"	"cells/l"	"Eukaryota"	2011	"MOSJ2011"	"KB1"	"MOSJ11-122"	"Occurrence"	2448.59444444444	2	0.0008167951228255665	"l"	"present"	"7-10um"	"verified"	72	4407.47	50	1000	1	122.429722222222	"Niskin bottle"	"phytoplankton"	15	"incertae sedis"		"Biflagellatae"		"flagellate"	
15	"iopan.pl"	"cells/l"	"Prorocentrum cordatum"	2011	"MOSJ2011"	"KB1"	"MOSJ11-122"	"Occurrence"	2448.59444444444	2	0.0008167951228255665	"l"	"present"	"old Prorocentrum minimum"	"verified"	72	4407.47	50	1000	1	122.429722222222	"Niskin bottle"	"phytoplankton"	15						
15	"iopan.pl"	"cells/l"	"Licmophora gracilis"	2011	"MOSJ2011"	"KB1"	"MOSJ11-122"	"Occurrence"	1224.29722222222	1	0.0008167951228255665	"l"	"present"		"verified"	72	4407.47	50	1000	1	61.2148611111111	"Niskin bottle"	"phytoplankton"	15						
15	"iopan.pl"	"cells/l"	"Dinophyceae"	2011	"MOSJ2011"	"KB1"	"MOSJ11-122"	"Occurrence"	1224.29722222222	1	0.0008167951228255665	"l"	"present"	"Non det."	"verified"	72	4407.47	50	1000	1	61.2148611111111	"Niskin bottle"	"phytoplankton"	15			"Dinoflagellatae"	"class"	"flagellate"	
25	"iopan.pl"	"cells/l"	"Protoperidinium"	2011	"MOSJ2011"	"KB1"	"MOSJ11-121"	"Occurrence"	61.2590476190476	1	0.016324119274898168	"l"	"present"	"sp."	"verified"	105	321.61	50	1000	1	3.06295238095238	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"	2011	"MOSJ2011"	"KB1"	"MOSJ11-121"	"Occurrence"	245.03619047619	4	0.016324119274898168	"l"	"present"		"verified"	105	321.61	50	1000	1	12.2518095238095	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Ptychocylis acuta"	2011	"MOSJ2011"	"KB1"	"MOSJ11-121"	"Occurrence"	122.518095238095	2	0.016324119274898168	"l"	"present"		"verified"	105	321.61	50	1000	1	6.12590476190476	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Didinium gargantua"	2011	"MOSJ2011"	"KB1"	"MOSJ11-121"	"Occurrence"	306.295238095238	5	0.016324119274898168	"l"	"present"		"verified"	105	321.61	50	1000	1	15.3147619047619	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Tintinnopsis"	2011	"MOSJ2011"	"KB1"	"MOSJ11-121"	"Occurrence"	122.518095238095	2	0.016324119274898168	"l"	"present"	"sp."	"verified"	105	321.61	50	1000	1	6.12590476190476	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Gyrodinium fusiforme"	2011	"MOSJ2011"	"KB1"	"MOSJ11-121"	"Occurrence"	183.777142857143	3	0.016324119274898168	"l"	"present"		"verified"	105	321.61	50	1000	1	9.18885714285714	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Strombidium"	2011	"MOSJ2011"	"KB1"	"MOSJ11-121"	"Occurrence"	428.813333333333	7	0.016324119274898168	"l"	"present"	"sp."	"verified"	105	321.61	50	1000	1	21.4406666666667	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Gymnodinium"	2011	"MOSJ2011"	"KB1"	"MOSJ11-121"	"Occurrence"	61.2590476190476	1	0.016324119274898168	"l"	"present"	"sp. 20-30um"	"verified"	105	321.61	50	1000	1	3.06295238095238	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Protoperidinium brevipes"	2011	"MOSJ2011"	"KB1"	"MOSJ11-121"	"Occurrence"	61.2590476190476	1	0.016324119274898168	"l"	"present"		"verified"	105	321.61	50	1000	1	3.06295238095238	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Nematopsides vigilans"	2011	"MOSJ2011"	"KB1"	"MOSJ11-121"	"Occurrence"	61.2590476190476	1	0.016324119274898168	"l"	"present"	"old Proterythropsis vigilans"	"verified"	105	321.61	50	1000	1	3.06295238095238	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Parafavella obtusangula"	2011	"MOSJ2011"	"KB1"	"MOSJ11-121"	"Occurrence"	61.2590476190476	1	0.016324119274898168	"l"	"present"		"verified"	105	321.61	50	1000	1	3.06295238095238	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Gyrodinium spirale"	2011	"MOSJ2011"	"KB1"	"MOSJ11-121"	"Occurrence"	122.518095238095	2	0.016324119274898168	"l"	"present"		"verified"	105	321.61	50	1000	1	6.12590476190476	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Dinophyceae"	2011	"MOSJ2011"	"KB1"	"MOSJ11-121"	"Occurrence"	61.2590476190476	1	0.016324119274898168	"l"	"present"	"Non det."	"verified"	105	321.61	50	1000	1	3.06295238095238	"Niskin bottle"	"phytoplankton"	25			"Dinoflagellatae"	"class"	"flagellate"	
25	"iopan.pl"	"cells/l"	"Rhizosolenia semispina"	2011	"MOSJ2011"	"KB1"	"MOSJ11-121"	"Occurrence"	61.2590476190476	1	0.016324119274898168	"l"	"present"		"verified"	105	321.61	50	1000	1	3.06295238095238	"Niskin bottle"	"phytoplankton"	25		"Rhizosolenia hebetata f. semispina"		"form"		
25	"iopan.pl"	"cells/l"	"Tontonia"	2011	"MOSJ2011"	"KB1"	"MOSJ11-121"	"Occurrence"	122.518095238095	2	0.016324119274898168	"l"	"present"	"sp."	"verified"	105	321.61	50	1000	1	6.12590476190476	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Lessardia elongata"	2011	"MOSJ2011"	"KB1"	"MOSJ11-121"	"Occurrence"	908.756701030928	1	0.0011004045404733327	"l"	"present"		"verified"	97	4407.47	50	1000	1	45.4378350515464	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Gymnodinium"	2011	"MOSJ2011"	"KB1"	"MOSJ11-121"	"Occurrence"	16357.6206185567	18	0.0011004045404733327	"l"	"present"	"sp. 5-10um"	"verified"	97	4407.47	50	1000	1	817.881030927835	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Gymnodinium gracilentum"	2011	"MOSJ2011"	"KB1"	"MOSJ11-121"	"Occurrence"	908.756701030928	1	0.0011004045404733327	"l"	"present"		"verified"	97	4407.47	50	1000	1	45.4378350515464	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Gymnodinium"	2011	"MOSJ2011"	"KB1"	"MOSJ11-121"	"Occurrence"	4543.78350515464	5	0.0011004045404733327	"l"	"present"	"sp. 10-20um"	"verified"	97	4407.47	50	1000	1	227.189175257732	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Gymnodinium galeatum"	2011	"MOSJ2011"	"KB1"	"MOSJ11-121"	"Occurrence"	1817.51340206186	2	0.0011004045404733327	"l"	"present"		"verified"	97	4407.47	50	1000	1	90.8756701030928	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Fragilariopsis"	2011	"MOSJ2011"	"KB1"	"MOSJ11-121"	"Occurrence"	5452.54020618557	6	0.0011004045404733327	"l"	"present"	"sp."	"verified"	97	4407.47	50	1000	1	272.627010309278	"Niskin bottle"	"phytoplankton"	25						
50	"iopan.pl"	"cells/l"	"Strombidium"	2011	"MOSJ2011"	"KB1"	"MOSJ11-120"	"Occurrence"	498.62015503876	10	0.020055346537732034	"l"	"present"	"sp."	"verified"	129	321.61	50	1000	1	24.931007751938	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Tintinnopsis"	2011	"MOSJ2011"	"KB1"	"MOSJ11-120"	"Occurrence"	99.7240310077519	2	0.020055346537732034	"l"	"present"	"sp."	"verified"	129	321.61	50	1000	1	4.9862015503876	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"	2011	"MOSJ2011"	"KB1"	"MOSJ11-120"	"Occurrence"	299.172093023256	6	0.020055346537732034	"l"	"present"		"verified"	129	321.61	50	1000	1	14.9586046511628	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Spirotrichea"	2011	"MOSJ2011"	"KB1"	"MOSJ11-120"	"Occurrence"	49.862015503876	1	0.020055346537732034	"l"	"present"		"verified"	129	321.61	50	1000	1	2.4931007751938	"Niskin bottle"	"phytoplankton"	50	"indet."	"Spirotrichea non det."				
50	"iopan.pl"	"cells/l"	"Mesodinium rubrum"	2011	"MOSJ2011"	"KB1"	"MOSJ11-120"	"Occurrence"	99.7240310077519	2	0.020055346537732034	"l"	"present"		"verified"	129	321.61	50	1000	1	4.9862015503876	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Rhizosolenia semispina"	2011	"MOSJ2011"	"KB1"	"MOSJ11-120"	"Occurrence"	49.862015503876	1	0.020055346537732034	"l"	"present"		"verified"	129	321.61	50	1000	1	2.4931007751938	"Niskin bottle"	"phytoplankton"	50		"Rhizosolenia hebetata f. semispina"		"form"		
50	"iopan.pl"	"cells/l"	"Dinophyceae"	2011	"MOSJ2011"	"KB1"	"MOSJ11-120"	"Occurrence"	49.862015503876	1	0.020055346537732034	"l"	"present"	"Non det."	"verified"	129	321.61	50	1000	1	2.4931007751938	"Niskin bottle"	"phytoplankton"	50			"Dinoflagellatae"	"class"	"flagellate"	
50	"iopan.pl"	"cells/l"	"Protoperidinium brevipes"	2011	"MOSJ2011"	"KB1"	"MOSJ11-120"	"Occurrence"	49.862015503876	1	0.020055346537732034	"l"	"present"		"verified"	129	321.61	50	1000	1	2.4931007751938	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Pronoctiluca pelagica"	2011	"MOSJ2011"	"KB1"	"MOSJ11-120"	"Occurrence"	99.7240310077519	2	0.020055346537732034	"l"	"present"		"verified"	129	321.61	50	1000	1	4.9862015503876	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Gymnodinium"	2011	"MOSJ2011"	"KB1"	"MOSJ11-120"	"Occurrence"	99.7240310077519	2	0.020055346537732034	"l"	"present"	"sp. 30-40um"	"verified"	129	321.61	50	1000	1	4.9862015503876	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Scuticociliatia"	2011	"MOSJ2011"	"KB1"	"MOSJ11-120"	"Occurrence"	49.862015503876	1	0.020055346537732034	"l"	"present"		"verified"	129	321.61	50	1000	1	2.4931007751938	"Niskin bottle"	"phytoplankton"	50	"indet."	"Scuticociliata"				
50	"iopan.pl"	"cells/l"	"Katodinium glaucum"	2011	"MOSJ2011"	"KB1"	"MOSJ11-120"	"Occurrence"	99.7240310077519	2	0.020055346537732034	"l"	"present"		"verified"	129	321.61	50	1000	1	4.9862015503876	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Gymnodinium"	2011	"MOSJ2011"	"KB1"	"MOSJ11-120"	"Occurrence"	2279.72586206897	3	0.001315947697885635	"l"	"present"	"sp. 10-20um"	"verified"	116	4407.47	50	1000	1	113.986293103448	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Gymnodinium"	2011	"MOSJ2011"	"KB1"	"MOSJ11-120"	"Occurrence"	3799.54310344828	5	0.001315947697885635	"l"	"present"	"sp. 5-10um"	"verified"	116	4407.47	50	1000	1	189.977155172414	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Gymnodinium galeatum"	2011	"MOSJ2011"	"KB1"	"MOSJ11-120"	"Occurrence"	3039.63448275862	4	0.001315947697885635	"l"	"present"		"verified"	116	4407.47	50	1000	1	151.981724137931	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Gymnodinium gracilentum"	2011	"MOSJ2011"	"KB1"	"MOSJ11-120"	"Occurrence"	1519.81724137931	2	0.001315947697885635	"l"	"present"		"verified"	116	4407.47	50	1000	1	75.9908620689655	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Protoperidinium cerasus"	2011	"MOSJ2011"	"KB1"	"MOSJ11-120"	"Occurrence"	759.908620689655	1	0.001315947697885635	"l"	"present"		"verified"	116	4407.47	50	1000	1	37.9954310344828	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Torodinium robustum"	2011	"MOSJ2011"	"KB1"	"MOSJ11-120"	"Occurrence"	1519.81724137931	2	0.001315947697885635	"l"	"present"		"verified"	116	4407.47	50	1000	1	75.9908620689655	"Niskin bottle"	"phytoplankton"	50						
0	"iopan.pl"	"cells/l"	"Tintinnopsis"	2011	"MOSJ2011"	"KB2"	"MOSJ11-104"	"Occurrence"	2010.0625	50	0.024874848418892443	"l"	"present"	"sp."	"verified"	5	321.61	10	200	32	3216.1	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Navicula"	2011	"MOSJ2011"	"KB2"	"MOSJ11-104"	"Occurrence"	1.79469866071429	1	0.5571966045831908	"l"	"present"	"sp."	"verified"	112	321.61	10	200	32	2.87151785714286	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Dinophysis norvegica"	2011	"MOSJ2011"	"KB2"	"MOSJ11-104"	"Occurrence"	1.79469866071429	1	0.5571966045831908	"l"	"present"		"verified"	112	321.61	10	200	32	2.87151785714286	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Tripos arcticus"	2011	"MOSJ2011"	"KB2"	"MOSJ11-104"	"Occurrence"	1.79469866071429	1	0.5571966045831908	"l"	"present"	"old Ceratium arcticum"	"verified"	112	321.61	10	200	32	2.87151785714286	"Niskin bottle"	"microplankton"			"Neoceratium arcticum"				
0	"iopan.pl"	"cells/l"	"Alexandrium"	2011	"MOSJ2011"	"KB2"	"MOSJ11-104"	"Occurrence"	3.58939732142857	2	0.5571966045831908	"l"	"present"	"sp."	"verified"	112	321.61	10	200	32	5.74303571428572	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Scrippsiella trochoidea"	2011	"MOSJ2011"	"KB2"	"MOSJ11-104"	"Occurrence"	1.79469866071429	1	0.5571966045831908	"l"	"present"		"verified"	112	321.61	10	200	32	2.87151785714286	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Foissneridium constrictum"	2011	"MOSJ2011"	"KB2"	"MOSJ11-104"	"Occurrence"	1.79469866071429	1	0.5571966045831908	"l"	"present"	"Old Strombidium constrictum"	"verified"	112	321.61	10	200	32	2.87151785714286	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Phalacroma rotundatum"	2011	"MOSJ2011"	"KB2"	"MOSJ11-104"	"Occurrence"	1.79469866071429	1	0.5571966045831908	"l"	"present"	"Old Dinophysis rotundata"	"verified"	112	321.61	10	200	32	2.87151785714286	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"	2011	"MOSJ2011"	"KB2"	"MOSJ11-104"	"Occurrence"	1.79469866071429	1	0.5571966045831908	"l"	"present"		"verified"	112	321.61	10	200	32	2.87151785714286	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Licmophora gracilis"	2011	"MOSJ2011"	"KB2"	"MOSJ11-104"	"Occurrence"	1.79469866071429	1	0.5571966045831908	"l"	"present"		"verified"	112	321.61	10	200	32	2.87151785714286	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Thalassiosira"	2011	"MOSJ2011"	"KB2"	"MOSJ11-104"	"Occurrence"	1.79469866071429	1	0.5571966045831908	"l"	"present"	"sp."	"verified"	112	321.61	10	200	32	2.87151785714286	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Protoperidinium"	2011	"MOSJ2011"	"KB2"	"MOSJ11-104"	"Occurrence"	1.79469866071429	1	0.5571966045831908	"l"	"present"	"sp."	"verified"	112	321.61	10	200	32	2.87151785714286	"Niskin bottle"	"microplankton"							
10	"iopan.pl"	"cells/l"	"Tintinnopsis"	2011	"MOSJ2011"	"KB2"	"MOSJ11-103"	"Occurrence"	358.939732142857	50	0.1392991511457977	"l"	"present"	"sp."	"verified"	28	321.61	10	200	32	574.303571428571	"Niskin bottle"	"microplankton"	10						
10	"iopan.pl"	"cells/l"	"Leegaardiella sol"	2011	"MOSJ2011"	"KB2"	"MOSJ11-103"	"Occurrence"	4.93266871165644	4	0.8109200584558937	"l"	"present"		"verified"	163	321.61	10	200	32	7.89226993865031	"Niskin bottle"	"microplankton"	10						
10	"iopan.pl"	"cells/l"	"Strombidium conicum"	2011	"MOSJ2011"	"KB2"	"MOSJ11-103"	"Occurrence"	48.0935199386503	39	0.8109200584558937	"l"	"present"		"verified"	163	321.61	10	200	32	76.9496319018405	"Niskin bottle"	"microplankton"	10						
10	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"	2011	"MOSJ2011"	"KB2"	"MOSJ11-103"	"Occurrence"	12.3316717791411	10	0.8109200584558937	"l"	"present"		"verified"	163	321.61	10	200	32	19.7306748466258	"Niskin bottle"	"microplankton"	10						
10	"iopan.pl"	"cells/l"	"Dinophyceae"	2011	"MOSJ2011"	"KB2"	"MOSJ11-103"	"Occurrence"	6.16583588957055	5	0.8109200584558937	"l"	"present"	"Non det."	"verified"	163	321.61	10	200	32	9.86533742331289	"Niskin bottle"	"microplankton"	10			"Dinoflagellatae"	"class"	"flagellate"	
10	"iopan.pl"	"cells/l"	"Dictyocha speculum"	2011	"MOSJ2011"	"KB2"	"MOSJ11-103"	"Occurrence"	1.23316717791411	1	0.8109200584558937	"l"	"present"		"verified"	163	321.61	10	200	32	1.97306748466258	"Niskin bottle"	"microplankton"	10						
10	"iopan.pl"	"cells/l"	"Protoperidinium steinii"	2011	"MOSJ2011"	"KB2"	"MOSJ11-103"	"Occurrence"	3.69950153374233	3	0.8109200584558937	"l"	"present"		"verified"	163	321.61	10	200	32	5.91920245398773	"Niskin bottle"	"microplankton"	10						
10	"iopan.pl"	"cells/l"	"Protoperidinium depressum"	2011	"MOSJ2011"	"KB2"	"MOSJ11-103"	"Occurrence"	1.23316717791411	1	0.8109200584558937	"l"	"present"		"verified"	163	321.61	10	200	32	1.97306748466258	"Niskin bottle"	"microplankton"	10						
10	"iopan.pl"	"cells/l"	"Micracanthodinium claytonii"	2011	"MOSJ2011"	"KB2"	"MOSJ11-103"	"Occurrence"	8.63217024539877	7	0.8109200584558937	"l"	"present"		"verified"	163	321.61	10	200	32	13.811472392638	"Niskin bottle"	"microplankton"	10						
10	"iopan.pl"	"cells/l"	"Ptychocylis acuta"	2011	"MOSJ2011"	"KB2"	"MOSJ11-103"	"Occurrence"	12.3316717791411	10	0.8109200584558937	"l"	"present"		"verified"	163	321.61	10	200	32	19.7306748466258	"Niskin bottle"	"microplankton"	10						
10	"iopan.pl"	"cells/l"	"Parafavella obtusangula"	2011	"MOSJ2011"	"KB2"	"MOSJ11-103"	"Occurrence"	12.3316717791411	10	0.8109200584558937	"l"	"present"		"verified"	163	321.61	10	200	32	19.7306748466258	"Niskin bottle"	"microplankton"	10						
10	"iopan.pl"	"cells/l"	"Protoperidinium"	2011	"MOSJ2011"	"KB2"	"MOSJ11-103"	"Occurrence"	7.39900306748466	6	0.8109200584558937	"l"	"present"	"sp."	"verified"	163	321.61	10	200	32	11.8384049079755	"Niskin bottle"	"microplankton"	10						
10	"iopan.pl"	"cells/l"	"Phalacroma rotundatum"	2011	"MOSJ2011"	"KB2"	"MOSJ11-103"	"Occurrence"	2.46633435582822	2	0.8109200584558937	"l"	"present"	"Old Dinophysis rotundata"	"verified"	163	321.61	10	200	32	3.94613496932515	"Niskin bottle"	"microplankton"	10						
10	"iopan.pl"	"cells/l"	"Rhizosolenia semispina"	2011	"MOSJ2011"	"KB2"	"MOSJ11-103"	"Occurrence"	1.23316717791411	1	0.8109200584558937	"l"	"present"		"verified"	163	321.61	10	200	32	1.97306748466258	"Niskin bottle"	"microplankton"	10		"Rhizosolenia hebetata f. semispina"		"form"		
10	"iopan.pl"	"cells/l"	"Protoperidinium brevipes"	2011	"MOSJ2011"	"KB2"	"MOSJ11-103"	"Occurrence"	4.93266871165644	4	0.8109200584558937	"l"	"present"		"verified"	163	321.61	10	200	32	7.89226993865031	"Niskin bottle"	"microplankton"	10						
10	"iopan.pl"	"cells/l"	"Scrippsiella trochoidea"	2011	"MOSJ2011"	"KB2"	"MOSJ11-103"	"Occurrence"	1.23316717791411	1	0.8109200584558937	"l"	"present"		"verified"	163	321.61	10	200	32	1.97306748466258	"Niskin bottle"	"microplankton"	10						
10	"iopan.pl"	"cells/l"	"Heterocapsa triquetra"	2011	"MOSJ2011"	"KB2"	"MOSJ11-103"	"Occurrence"	1.23316717791411	1	0.8109200584558937	"l"	"present"		"verified"	163	321.61	10	200	32	1.97306748466258	"Niskin bottle"	"microplankton"	10						
25	"iopan.pl"	"cells/l"	"Protoperidinium"	2011	"MOSJ2011"	"KB2"	"MOSJ11-102"	"Occurrence"	63.4756578947368	12	0.1890488479835826	"l"	"present"	"sp."	"verified"	38	321.61	10	200	32	101.561052631579	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Tintinnopsis"	2011	"MOSJ2011"	"KB2"	"MOSJ11-102"	"Occurrence"	1435.75892857143	50	0.03482478778644942	"l"	"present"	"sp."	"verified"	7	321.61	10	200	32	2297.21428571429	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Dinophysis contracta"	2011	"MOSJ2011"	"KB2"	"MOSJ11-102"	"Occurrence"	26.4481907894737	5	0.1890488479835826	"l"	"present"	"old Phalacroma contractum"	"verified"	38	321.61	10	200	32	42.3171052631579	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"	2011	"MOSJ2011"	"KB2"	"MOSJ11-102"	"Occurrence"	26.4481907894737	5	0.1890488479835826	"l"	"present"		"verified"	38	321.61	10	200	32	42.3171052631579	"Niskin bottle"	"microplankton"	25						
