"number"	"depth_m_distance_from_cm"	"magnification"	"identifiedBy"	"organismQuantityType"	"scientificName"	"year"	"expedition"	"locationID"	"fieldNumber"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"previousIdentifications"	"lifeStage"	"identificationQualifier"	"taxonRank"	"add"	"foto"	"verbatimTaxon"	"organismRemarks"	"occurrenceRemarks"	"organismScope"
18	5	10	"AT"	"cells/l"	"Navicula directa"	2016	"ARCEx2016"	"Hornsund"	"PHT-018"	"Occurrence"	166.6741	1	0.005999733345184659	"l"	"present"	"verified"	54	450.02	50	1000	1	8.3337037037037	"Niskin bottle"	"phytoplankton"										
18	5	10	"AT"	"cells/l"	"Navicula pelagica"	2016	"ARCEx2016"	"Hornsund"	"PHT-018"	"Occurrence"	2500.1111	15	0.005999733345184659	"l"	"present"	"verified"	54	450.02	50	1000	1	125.005555555556	"Niskin bottle"	"phytoplankton"										
18	5	60	"AT"	"cells/l"	"Nitzschia frigida"	2016	"ARCEx2016"	"Hornsund"	"PHT-018"	"Occurrence"	1798.3903	1	0.0005560528304291346	"l"	"present"	"verified"	185	16635.11	50	1000	1	89.9195135135135	"Niskin bottle"	"phytoplankton"										
18	5	60	"AT"	"cells/l"	"Pauliella taeniata"	2016	"ARCEx2016"	"Hornsund"	"PHT-018"	"Occurrence"	79129.1719	44	0.0005560528304291346	"l"	"present"	"verified"	185	16635.11	50	1000	1	3956.45859459459	"Niskin bottle"	"phytoplankton"										
18	5	60	"AT"	"cells/l"	"Phaeocystis pouchetii"	2016	"ARCEx2016"	"Hornsund"	"PHT-018"	"Occurrence"	50354.9276	28	0.0005560528304291346	"l"	"present"	"verified"	185	16635.11	50	1000	1	2517.74637837838	"Niskin bottle"	"phytoplankton"										
18	5	60	"AT"	"cells/l"	"Phaeocystis pouchetii"	2016	"ARCEx2016"	"Hornsund"	"PHT-018"	"Occurrence"	44959.7568	25	0.0005560528304291346	"l"	"present"	"verified"	185	16635.11	50	1000	1	2247.98783783784	"Niskin bottle"	"phytoplankton"					"bad shape"					
18	5	10	"AT"	"cells/l"	"Protoperidinium bipes"	2016	"ARCEx2016"	"Hornsund"	"PHT-018"	"Occurrence"	166.6741	1	0.005999733345184659	"l"	"present"	"verified"	54	450.02	50	1000	1	8.3337037037037	"Niskin bottle"	"phytoplankton"										
18	5	10	"AT"	"cells/l"	"Pseudo-nitzschia seriata"	2016	"ARCEx2016"	"Hornsund"	"PHT-018"	"Occurrence"	3166.8074	19	0.005999733345184659	"l"	"present"	"verified"	54	450.02	50	1000	1	158.34037037037	"Niskin bottle"	"phytoplankton"										
18	5	60	"AT"	"cells/l"	"Pyramimonas"	2016	"ARCEx2016"	"Hornsund"	"PHT-018"	"Occurrence"	32371.0249	18	0.0005560528304291346	"l"	"present"	"verified"	185	16635.11	50	1000	1	1618.55124324324	"Niskin bottle"	"phytoplankton"			"sp."	"species"						
18	5	10	"AT"	"cells/l"	"Scrippsiella"	2016	"ARCEx2016"	"Hornsund"	"PHT-018"	"Occurrence"	166.6741	1	0.005999733345184659	"l"	"present"	"verified"	54	450.02	50	1000	1	8.3337037037037	"Niskin bottle"	"phytoplankton"			"sp."	"species"						
18	5	10	"AT"	"cells/l"	"Strombidium"	2016	"ARCEx2016"	"Hornsund"	"PHT-018"	"Occurrence"	333.3481	2	0.005999733345184659	"l"	"present"	"verified"	54	450.02	50	1000	1	16.6674074074074	"Niskin bottle"	"phytoplankton"			"sp."	"species"						
18	5	60	"AT"	"cells/l"	"Eukaryota incertae sedis"	2016	"ARCEx2016"	"Hornsund"	"PHT-018"	"Occurrence"	19782.293	11	0.0005560528304291346	"l"	"present"	"verified"	185	16635.11	50	1000	1	989.114648648649	"Niskin bottle"	"phytoplankton"								"Symbiont Mesodinium rubrum"		"symbiont"
18	5	10	"AT"	"cells/l"	"Thalassiosira antarctica"	2016	"ARCEx2016"	"Hornsund"	"PHT-018"	"Occurrence"	13636.9697	50	0.0036665037109461806	"l"	"present"	"verified"	33	450.02	50	1000	1	681.848484848485	"Niskin bottle"	"phytoplankton"										
18	5	10	"AT"	"cells/l"	"Thalassiosira gravida"	2016	"ARCEx2016"	"Hornsund"	"PHT-018"	"Occurrence"	45002	50	0.0011110617305897514	"l"	"present"	"verified"	10	450.02	50	1000	1	2250.1	"Niskin bottle"	"phytoplankton"										
18	5	10	"AT"	"cells/l"	"Thalassiosira hyalina"	2016	"ARCEx2016"	"Hornsund"	"PHT-018"	"Occurrence"	4000.1778	24	0.005999733345184659	"l"	"present"	"verified"	54	450.02	50	1000	1	200.008888888889	"Niskin bottle"	"phytoplankton"										
18	5	10	"AT"	"cells/l"	"Thalassiosira nordenskioeldii"	2016	"ARCEx2016"	"Hornsund"	"PHT-018"	"Occurrence"	45002	50	0.0011110617305897514	"l"	"present"	"verified"	10	450.02	50	1000	1	2250.1	"Niskin bottle"	"phytoplankton"										
19	0	10	"AT"	"cells/l"	"Bacterosira bathyomphala"	2016	"ARCEx2016"	"Hornsund"	"PHT-019"	"Occurrence"	6529.702	37	0.0056664148260077325	"l"	"present"	"verified"	51	450.02	50	1000	1	326.485098039216	"Niskin bottle"	"phytoplankton"										
19	0	10	"AT"	"cells/l"	"Chaetoceros furcellatus"	2016	"ARCEx2016"	"Hornsund"	"PHT-019"	"Occurrence"	2470.698	14	0.0056664148260077325	"l"	"present"	"verified"	51	450.02	50	1000	1	123.534901960784	"Niskin bottle"	"phytoplankton"										
19	0	60	"AT"	"cells/l"	"Chrysophyceae"	2016	"ARCEx2016"	"Hornsund"	"PHT-019"	"Occurrence"	1638.9271	1	0.0006101552679844016	"l"	"present"	"verified"	203	16635.11	50	1000	1	81.946354679803	"Niskin bottle"	"phytoplankton"	"Chrysophycean"		"indet. Cyst"							
19	0	10	"AT"	"cells/l"	"Ciliophora"	2016	"ARCEx2016"	"Hornsund"	"PHT-019"	"Occurrence"	176.4784	1	0.0056664148260077325	"l"	"present"	"verified"	51	450.02	50	1000	1	8.82392156862745	"Niskin bottle"	"phytoplankton"	"Ciliophora indet. 20-30um"		"indet."							
19	0	60	"AT"	"cells/l"	"Coccolithales"	2016	"ARCEx2016"	"Hornsund"	"PHT-019"	"Occurrence"	11472.4897	7	0.0006101552679844016	"l"	"present"	"verified"	203	16635.11	50	1000	1	573.624482758621	"Niskin bottle"	"phytoplankton"	"Coccolithales indet. 7-10um"		"indet."							
19	0	60	"AT"	"cells/l"	"Cryptomonas"	2016	"ARCEx2016"	"Hornsund"	"PHT-019"	"Occurrence"	1638.9271	1	0.0006101552679844016	"l"	"present"	"verified"	203	16635.11	50	1000	1	81.946354679803	"Niskin bottle"	"phytoplankton"			"sp."	"species"						
19	0	60	"AT"	"cells/l"	"Dinophyceae"	2016	"ARCEx2016"	"Hornsund"	"PHT-019"	"Occurrence"	4916.7813	3	0.0006101552679844016	"l"	"present"	"verified"	203	16635.11	50	1000	1	245.839064039409	"Niskin bottle"	"phytoplankton"	"Dinophycean"		"indet. Cyst"		"10-20um"					
19	0	60	"AT"	"cells/l"	"Eukaryota incertae sedis"	2016	"ARCEx2016"	"Hornsund"	"PHT-019"	"Occurrence"	6555.7084	4	0.0006101552679844016	"l"	"present"	"verified"	203	16635.11	50	1000	1	327.785418719212	"Niskin bottle"	"phytoplankton"	"Flagellates"		"indet."							
19	0	60	"AT"	"cells/l"	"Eukaryota incertae sedis"	2016	"ARCEx2016"	"Hornsund"	"PHT-019"	"Occurrence"	18028.198	11	0.0006101552679844016	"l"	"present"	"verified"	203	16635.11	50	1000	1	901.409901477833	"Niskin bottle"	"phytoplankton"	"Flagellates"		"indet."							
19	0	10	"AT"	"cells/l"	"Fragilariopsis cylindrus"	2016	"ARCEx2016"	"Hornsund"	"PHT-019"	"Occurrence"	81003.6	99	0.0012221679036487267	"l"	"present"	"verified"	11	450.02	50	1000	1	4050.18	"Niskin bottle"	"phytoplankton"										
19	0	60	"AT"	"cells/l"	"Gymnodinium galeatum"	2016	"ARCEx2016"	"Hornsund"	"PHT-019"	"Occurrence"	1638.9271	1	0.0006101552679844016	"l"	"present"	"verified"	203	16635.11	50	1000	1	81.946354679803	"Niskin bottle"	"phytoplankton"										
19	0	10	"AT"	"cells/l"	"Gyrodinium fusiforme"	2016	"ARCEx2016"	"Hornsund"	"PHT-019"	"Occurrence"	352.9569	2	0.0056664148260077325	"l"	"present"	"verified"	51	450.02	50	1000	1	17.6478431372549	"Niskin bottle"	"phytoplankton"										
19	0	60	"AT"	"cells/l"	"Heterocapsa rotundata"	2016	"ARCEx2016"	"Hornsund"	"PHT-019"	"Occurrence"	4916.7813	3	0.0006101552679844016	"l"	"present"	"verified"	203	16635.11	50	1000	1	245.839064039409	"Niskin bottle"	"phytoplankton"										
19	0	60	"AT"	"cells/l"	"Heterocapsa rotundata"	2016	"ARCEx2016"	"Hornsund"	"PHT-019"	"Occurrence"	4916.7813	3	0.0006101552679844016	"l"	"present"	"verified"	203	16635.11	50	1000	1	245.839064039409	"Niskin bottle"	"phytoplankton"										
19	0	60	"AT"	"cells/l"	"Licmophora"	2016	"ARCEx2016"	"Hornsund"	"PHT-019"	"Occurrence"	1638.9271	1	0.0006101552679844016	"l"	"present"	"verified"	203	16635.11	50	1000	1	81.946354679803	"Niskin bottle"	"phytoplankton"			"sp."	"species"						
19	0	10	"AT"	"cells/l"	"Lohmanniella oviformis"	2016	"ARCEx2016"	"Hornsund"	"PHT-019"	"Occurrence"	705.9137	4	0.0056664148260077325	"l"	"present"	"verified"	51	450.02	50	1000	1	35.2956862745098	"Niskin bottle"	"phytoplankton"										
19	0	10	"AT"	"cells/l"	"Mesodinium rubrum"	2016	"ARCEx2016"	"Hornsund"	"PHT-019"	"Occurrence"	529.4353	3	0.0056664148260077325	"l"	"present"	"verified"	51	450.02	50	1000	1	26.4717647058823	"Niskin bottle"	"phytoplankton"										
19	0	60	"AT"	"cells/l"	"Navicula directa"	2016	"ARCEx2016"	"Hornsund"	"PHT-019"	"Occurrence"	3277.8542	2	0.0006101552679844016	"l"	"present"	"verified"	203	16635.11	50	1000	1	163.892709359606	"Niskin bottle"	"phytoplankton"										
19	0	10	"AT"	"cells/l"	"Navicula pelagica"	2016	"ARCEx2016"	"Hornsund"	"PHT-019"	"Occurrence"	25001.1111	50	0.001999911115061553	"l"	"present"	"verified"	18	450.02	50	1000	1	1250.05555555556	"Niskin bottle"	"phytoplankton"										
19	0	10	"AT"	"cells/l"	"Navicula transitans"	2016	"ARCEx2016"	"Hornsund"	"PHT-019"	"Occurrence"	352.9569	2	0.0056664148260077325	"l"	"present"	"verified"	51	450.02	50	1000	1	17.6478431372549	"Niskin bottle"	"phytoplankton"										
19	0	10	"AT"	"cells/l"	"Navicula vanhoeffenii"	2016	"ARCEx2016"	"Hornsund"	"PHT-019"	"Occurrence"	19500.8667	65	0.003333185191769255	"l"	"present"	"verified"	30	450.02	50	1000	1	975.043333333333	"Niskin bottle"	"phytoplankton"	"Navicula vanhoefenii"									
19	0	60	"AT"	"cells/l"	"Olisthodiscus"	2016	"ARCEx2016"	"Hornsund"	"PHT-019"	"Occurrence"	1638.9271	1	0.0006101552679844016	"l"	"present"	"verified"	203	16635.11	50	1000	1	81.946354679803	"Niskin bottle"	"phytoplankton"			"sp."	"species"						
19	0	10	"AT"	"cells/l"	"Pauliella taeniata"	2016	"ARCEx2016"	"Hornsund"	"PHT-019"	"Occurrence"	7059.1373	40	0.0056664148260077325	"l"	"present"	"verified"	51	450.02	50	1000	1	352.956862745098	"Niskin bottle"	"phytoplankton"										
19	0	60	"AT"	"cells/l"	"Phaeocystis pouchetii"	2016	"ARCEx2016"	"Hornsund"	"PHT-019"	"Occurrence"	52445.667	32	0.0006101552679844016	"l"	"present"	"verified"	203	16635.11	50	1000	1	2622.28334975369	"Niskin bottle"	"phytoplankton"										
19	0	60	"AT"	"cells/l"	"Phaeocystis pouchetii"	2016	"ARCEx2016"	"Hornsund"	"PHT-019"	"Occurrence"	11472.4897	7	0.0006101552679844016	"l"	"present"	"verified"	203	16635.11	50	1000	1	573.624482758621	"Niskin bottle"	"phytoplankton"					"bad shape"					
19	0	60	"AT"	"cells/l"	"Polarella glacialis"	2016	"ARCEx2016"	"Hornsund"	"PHT-019"	"Occurrence"	1638.9271	1	0.0006101552679844016	"l"	"present"	"verified"	203	16635.11	50	1000	1	81.946354679803	"Niskin bottle"	"phytoplankton"	"Polarella glacialis cyst"	"cyst"								
19	0	60	"AT"	"cells/l"	"Prorocentrum cordatum"	2016	"ARCEx2016"	"Hornsund"	"PHT-019"	"Occurrence"	3277.8542	2	0.0006101552679844016	"l"	"present"	"verified"	203	16635.11	50	1000	1	163.892709359606	"Niskin bottle"	"phytoplankton"	"Prorocentrum minimum"									
19	0	10	"AT"	"cells/l"	"Pseudo-nitzschia seriata"	2016	"ARCEx2016"	"Hornsund"	"PHT-019"	"Occurrence"	4764.9176	27	0.0056664148260077325	"l"	"present"	"verified"	51	450.02	50	1000	1	238.245882352941	"Niskin bottle"	"phytoplankton"										
19	0	60	"AT"	"cells/l"	"Pyramimonas"	2016	"ARCEx2016"	"Hornsund"	"PHT-019"	"Occurrence"	14750.3438	9	0.0006101552679844016	"l"	"present"	"verified"	203	16635.11	50	1000	1	737.517192118227	"Niskin bottle"	"phytoplankton"			"sp."	"species"						
19	0	10	"AT"	"cells/l"	"Strombidium"	2016	"ARCEx2016"	"Hornsund"	"PHT-019"	"Occurrence"	529.4353	3	0.0056664148260077325	"l"	"present"	"verified"	51	450.02	50	1000	1	26.4717647058823	"Niskin bottle"	"phytoplankton"			"sp."	"species"						
19	0	60	"AT"	"cells/l"	"Eukaryota incertae sedis"	2016	"ARCEx2016"	"Hornsund"	"PHT-019"	"Occurrence"	27861.7606	17	0.0006101552679844016	"l"	"present"	"verified"	203	16635.11	50	1000	1	1393.08802955665	"Niskin bottle"	"phytoplankton"								"Symbiont Mesodinium rubrum"		"symbiont"
19	0	10	"AT"	"cells/l"	"Thalassiosira antarctica"	2016	"ARCEx2016"	"Hornsund"	"PHT-019"	"Occurrence"	14063.125	50	0.0035553975378872053	"l"	"present"	"verified"	32	450.02	50	1000	1	703.15625	"Niskin bottle"	"phytoplankton"										
19	0	10	"AT"	"cells/l"	"Thalassiosira gravida"	2016	"ARCEx2016"	"Hornsund"	"PHT-019"	"Occurrence"	30001.3333	50	0.0016665925958846274	"l"	"present"	"verified"	15	450.02	50	1000	1	1500.06666666667	"Niskin bottle"	"phytoplankton"										
19	0	10	"AT"	"cells/l"	"Thalassiosira hyalina"	2016	"ARCEx2016"	"Hornsund"	"PHT-019"	"Occurrence"	705.9137	4	0.0056664148260077325	"l"	"present"	"verified"	51	450.02	50	1000	1	35.2956862745098	"Niskin bottle"	"phytoplankton"										
19	0	10	"AT"	"cells/l"	"Thalassiosira nordenskioeldii"	2016	"ARCEx2016"	"Hornsund"	"PHT-019"	"Occurrence"	34616.9231	50	0.001444380249766677	"l"	"present"	"verified"	13	450.02	50	1000	1	1730.84615384615	"Niskin bottle"	"phytoplankton"										
22	50	10	"AT"	"cells/l"	"Chaetoceros furcellatus"	2016	"ARCEx2016"	"Storfjorden"	"PHT-022"	"Occurrence"	10000.4444	50	0.004999777787653883	"l"	"present"	"verified"	45	450.02	50	1000	1	500.022222222222	"Niskin bottle"	"phytoplankton"										
22	50	60	"AT"	"cells/l"	"Chaetoceros socialis"	2016	"ARCEx2016"	"Storfjorden"	"PHT-022"	"Occurrence"	16974.602	10	0.0005891154311573533	"l"	"present"	"verified"	196	16635.11	50	1000	1	848.730102040816	"Niskin bottle"	"phytoplankton"										
22	50	60	"AT"	"cells/l"	"Chrysophyceae"	2016	"ARCEx2016"	"Storfjorden"	"PHT-022"	"Occurrence"	1697.4602	1	0.0005891154311573533	"l"	"present"	"verified"	196	16635.11	50	1000	1	84.8730102040816	"Niskin bottle"	"phytoplankton"	"Chrysophycean"		"indet. Cyst"							
22	50	10	"AT"	"cells/l"	"Entomoneis kjellmanii"	2016	"ARCEx2016"	"Storfjorden"	"PHT-022"	"Occurrence"	1666.7407	10	0.005999733345184659	"l"	"present"	"verified"	54	450.02	50	1000	1	83.337037037037	"Niskin bottle"	"phytoplankton"										
22	50	60	"AT"	"cells/l"	"Fibrocapsa japonica"	2016	"ARCEx2016"	"Storfjorden"	"PHT-022"	"Occurrence"	3394.9204	2	0.0005891154311573533	"l"	"present"	"verified"	196	16635.11	50	1000	1	169.746020408163	"Niskin bottle"	"phytoplankton"					"brak foto"	"+"				
22	50	60	"AT"	"cells/l"	"Eukaryota incertae sedis"	2016	"ARCEx2016"	"Storfjorden"	"PHT-022"	"Occurrence"	1697.4602	1	0.0005891154311573533	"l"	"present"	"verified"	196	16635.11	50	1000	1	84.8730102040816	"Niskin bottle"	"phytoplankton"	"Flagellates"		"indet."							
22	50	60	"AT"	"cells/l"	"Eukaryota incertae sedis"	2016	"ARCEx2016"	"Storfjorden"	"PHT-022"	"Occurrence"	5092.3806	3	0.0005891154311573533	"l"	"present"	"verified"	196	16635.11	50	1000	1	254.619030612245	"Niskin bottle"	"phytoplankton"	"Flagellates"		"indet."							
22	50	60	"AT"	"cells/l"	"Fossula arctica"	2016	"ARCEx2016"	"Storfjorden"	"PHT-022"	"Occurrence"	42436.5051	25	0.0005891154311573533	"l"	"present"	"verified"	196	16635.11	50	1000	1	2121.82525510204	"Niskin bottle"	"phytoplankton"										
22	50	60	"AT"	"cells/l"	"Gymnodinium galeatum"	2016	"ARCEx2016"	"Storfjorden"	"PHT-022"	"Occurrence"	1697.4602	1	0.0005891154311573533	"l"	"present"	"verified"	196	16635.11	50	1000	1	84.8730102040816	"Niskin bottle"	"phytoplankton"										
22	50	60	"AT"	"cells/l"	"Gymnodinium gracilentum"	2016	"ARCEx2016"	"Storfjorden"	"PHT-022"	"Occurrence"	8487.301	5	0.0005891154311573533	"l"	"present"	"verified"	196	16635.11	50	1000	1	424.365051020408	"Niskin bottle"	"phytoplankton"										
22	50	60	"AT"	"cells/l"	"Gymnodinium simplex"	2016	"ARCEx2016"	"Storfjorden"	"PHT-022"	"Occurrence"	5092.3806	3	0.0005891154311573533	"l"	"present"	"verified"	196	16635.11	50	1000	1	254.619030612245	"Niskin bottle"	"phytoplankton"										
22	50	10	"AT"	"cells/l"	"Gyrodinium fusiforme"	2016	"ARCEx2016"	"Storfjorden"	"PHT-022"	"Occurrence"	333.3481	2	0.005999733345184659	"l"	"present"	"verified"	54	450.02	50	1000	1	16.6674074074074	"Niskin bottle"	"phytoplankton"										
22	50	60	"AT"	"cells/l"	"Leucocryptos marina"	2016	"ARCEx2016"	"Storfjorden"	"PHT-022"	"Occurrence"	1697.4602	1	0.0005891154311573533	"l"	"present"	"verified"	196	16635.11	50	1000	1	84.8730102040816	"Niskin bottle"	"phytoplankton"										
22	50	60	"AT"	"cells/l"	"Navicula transitans"	2016	"ARCEx2016"	"Storfjorden"	"PHT-022"	"Occurrence"	1697.4602	1	0.0005891154311573533	"l"	"present"	"verified"	196	16635.11	50	1000	1	84.8730102040816	"Niskin bottle"	"phytoplankton"										
22	50	10	"AT"	"cells/l"	"Navicula vanhoeffenii"	2016	"ARCEx2016"	"Storfjorden"	"PHT-022"	"Occurrence"	5000.2222	30	0.005999733345184659	"l"	"present"	"verified"	54	450.02	50	1000	1	250.011111111111	"Niskin bottle"	"phytoplankton"	"Navicula vanhoefenii"									
22	50	60	"AT"	"cells/l"	"Phaeocystis pouchetii"	2016	"ARCEx2016"	"Storfjorden"	"PHT-022"	"Occurrence"	35646.6643	21	0.0005891154311573533	"l"	"present"	"verified"	196	16635.11	50	1000	1	1782.33321428571	"Niskin bottle"	"phytoplankton"										
22	50	10	"AT"	"cells/l"	"Porosira glacialis"	2016	"ARCEx2016"	"Storfjorden"	"PHT-022"	"Occurrence"	2833.4593	17	0.005999733345184659	"l"	"present"	"verified"	54	450.02	50	1000	1	141.672962962963	"Niskin bottle"	"phytoplankton"										
22	50	10	"AT"	"cells/l"	"Pseudo-nitzschia"	2016	"ARCEx2016"	"Storfjorden"	"PHT-022"	"Occurrence"	2333.437	14	0.005999733345184659	"l"	"present"	"verified"	54	450.02	50	1000	1	116.671851851852	"Niskin bottle"	"phytoplankton"	"Pseudo-nitzschia delicatissima/pseudodelicatissima"		"spp. delicatissima/pseudodelicatissima"	"species"						
22	50	10	"AT"	"cells/l"	"Pseudo-nitzschia seriata"	2016	"ARCEx2016"	"Storfjorden"	"PHT-022"	"Occurrence"	3333.4815	20	0.005999733345184659	"l"	"present"	"verified"	54	450.02	50	1000	1	166.674074074074	"Niskin bottle"	"phytoplankton"										
22	50	60	"AT"	"cells/l"	"Eukaryota incertae sedis"	2016	"ARCEx2016"	"Storfjorden"	"PHT-022"	"Occurrence"	25461.9031	15	0.0005891154311573533	"l"	"present"	"verified"	196	16635.11	50	1000	1	1273.09515306122	"Niskin bottle"	"phytoplankton"								"Symbiont Mesodinium rubrum"		"symbiont"
22	50	10	"AT"	"cells/l"	"Thalassiosira antarctica"	2016	"ARCEx2016"	"Storfjorden"	"PHT-022"	"Occurrence"	3333.4815	20	0.005999733345184659	"l"	"present"	"verified"	54	450.02	50	1000	1	166.674074074074	"Niskin bottle"	"phytoplankton"										
22	50	10	"AT"	"cells/l"	"Thalassiosira gravida"	2016	"ARCEx2016"	"Storfjorden"	"PHT-022"	"Occurrence"	11538.9744	50	0.004333140749300031	"l"	"present"	"verified"	39	450.02	50	1000	1	576.948717948718	"Niskin bottle"	"phytoplankton"										
22	50	10	"AT"	"cells/l"	"Thalassiosira hyalina"	2016	"ARCEx2016"	"Storfjorden"	"PHT-022"	"Occurrence"	1000.0444	6	0.005999733345184659	"l"	"present"	"verified"	54	450.02	50	1000	1	50.0022222222222	"Niskin bottle"	"phytoplankton"										
22	50	10	"AT"	"cells/l"	"Thalassiosira nordenskioeldii"	2016	"ARCEx2016"	"Storfjorden"	"PHT-022"	"Occurrence"	14063.125	50	0.0035553975378872053	"l"	"present"	"verified"	32	450.02	50	1000	1	703.15625	"Niskin bottle"	"phytoplankton"										
23	36	10	"AT"	"cells/l"	"Chaetoceros furcellatus"	2016	"ARCEx2016"	"Storfjorden"	"PHT-023"	"Occurrence"	45002	50	0.0011110617305897514	"l"	"present"	"verified"	10	450.02	50	1000	1	2250.1	"Niskin bottle"	"phytoplankton"										
23	36	60	"AT"	"cells/l"	"Chrysophyceae"	2016	"ARCEx2016"	"Storfjorden"	"PHT-023"	"Occurrence"	1647.0406	1	0.000607149577009109	"l"	"present"	"verified"	202	16635.11	50	1000	1	82.3520297029703	"Niskin bottle"	"phytoplankton"	"Chrysophycean"		"indet. Cyst"							
23	36	60	"AT"	"cells/l"	"Cylindrotheca closterium"	2016	"ARCEx2016"	"Storfjorden"	"PHT-023"	"Occurrence"	3294.0812	2	0.000607149577009109	"l"	"present"	"verified"	202	16635.11	50	1000	1	164.704059405941	"Niskin bottle"	"phytoplankton"										
23	36	10	"AT"	"cells/l"	"Entomoneis paludosa"	2016	"ARCEx2016"	"Storfjorden"	"PHT-023"	"Occurrence"	2210.6246	14	0.006333051864361584	"l"	"present"	"verified"	57	450.02	50	1000	1	110.531228070175	"Niskin bottle"	"phytoplankton"										
23	36	60	"AT"	"cells/l"	"Fibrocapsa japonica"	2016	"ARCEx2016"	"Storfjorden"	"PHT-023"	"Occurrence"	1647.0406	1	0.000607149577009109	"l"	"present"	"verified"	202	16635.11	50	1000	1	82.3520297029703	"Niskin bottle"	"phytoplankton"					"brak foto"					
23	36	60	"AT"	"cells/l"	"Eukaryota incertae sedis"	2016	"ARCEx2016"	"Storfjorden"	"PHT-023"	"Occurrence"	14823.3653	9	0.000607149577009109	"l"	"present"	"verified"	202	16635.11	50	1000	1	741.168267326733	"Niskin bottle"	"phytoplankton"	"Flagellates"		"indet."							
23	36	60	"AT"	"cells/l"	"Eukaryota incertae sedis"	2016	"ARCEx2016"	"Storfjorden"	"PHT-023"	"Occurrence"	21411.5277	13	0.000607149577009109	"l"	"present"	"verified"	202	16635.11	50	1000	1	1070.57638613861	"Niskin bottle"	"phytoplankton"	"Flagellates"		"indet."							
23	36	60	"AT"	"cells/l"	"Fossula arctica"	2016	"ARCEx2016"	"Storfjorden"	"PHT-023"	"Occurrence"	16470.4059	10	0.000607149577009109	"l"	"present"	"verified"	202	16635.11	50	1000	1	823.520297029703	"Niskin bottle"	"phytoplankton"										
23	36	10	"AT"	"cells/l"	"Fragilariopsis cylindrus"	2016	"ARCEx2016"	"Storfjorden"	"PHT-023"	"Occurrence"	42633.4737	90	0.002111017288120528	"l"	"present"	"verified"	19	450.02	50	1000	1	2131.67368421053	"Niskin bottle"	"phytoplankton"										
23	36	60	"AT"	"cells/l"	"Fragilariopsis oceanica"	2016	"ARCEx2016"	"Storfjorden"	"PHT-023"	"Occurrence"	64234.5832	39	0.000607149577009109	"l"	"present"	"verified"	202	16635.11	50	1000	1	3211.72915841584	"Niskin bottle"	"phytoplankton"										
23	36	60	"AT"	"cells/l"	"Gymnodinium arcticum"	2016	"ARCEx2016"	"Storfjorden"	"PHT-023"	"Occurrence"	4941.1218	3	0.000607149577009109	"l"	"present"	"verified"	202	16635.11	50	1000	1	247.056089108911	"Niskin bottle"	"phytoplankton"										
23	36	60	"AT"	"cells/l"	"Gymnodinium gracilentum"	2016	"ARCEx2016"	"Storfjorden"	"PHT-023"	"Occurrence"	6588.1624	4	0.000607149577009109	"l"	"present"	"verified"	202	16635.11	50	1000	1	329.408118811881	"Niskin bottle"	"phytoplankton"										
23	36	60	"AT"	"cells/l"	"Gymnodinium simplex"	2016	"ARCEx2016"	"Storfjorden"	"PHT-023"	"Occurrence"	3294.0812	2	0.000607149577009109	"l"	"present"	"verified"	202	16635.11	50	1000	1	164.704059405941	"Niskin bottle"	"phytoplankton"										
23	36	60	"AT"	"cells/l"	"Heterocapsa"	2016	"ARCEx2016"	"Storfjorden"	"PHT-023"	"Occurrence"	4941.1218	3	0.000607149577009109	"l"	"present"	"verified"	202	16635.11	50	1000	1	247.056089108911	"Niskin bottle"	"phytoplankton"			"sp. cf. H.niei"	"species"						
